datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2022.01.30,00:00,23.59,Kreuther,110,98,208,1.9,7.7,0.3,73,5.5
2022.01.31,00:00,23.59,Kreuther,246,206,452,1,4.2,4.1,96,0.3
2022.01.01,00:00,23.59,Olympia,604,518,1122,3.2,13.4,0,68,7.6
2022.01.02,00:00,23.59,Olympia,609,611,1220,1.9,15.8,0,80,4.7
2022.01.03,00:00,23.59,Olympia,476,445,921,8.7,11.5,0.7,99,0
2022.01.04,00:00,23.59,Olympia,435,393,828,3.7,16.5,10.3,98,1
2022.01.05,00:00,23.59,Olympia,329,359,688,0.3,3.9,1.2,95,0.4
2022.01.06,00:00,23.59,Olympia,370,312,682,-1.8,2.7,0.4,81,3.3
2022.01.07,00:00,23.59,Olympia,280,326,606,-4,1.4,2.2,68,3.6
2022.01.08,00:00,23.59,Olympia,218,201,419,-1.4,2.4,2.9,73,1.8
2022.01.09,00:00,23.59,Olympia,326,279,605,0.7,4.3,0.7,94,0.8
2022.01.10,00:00,23.59,Olympia,591,595,1186,0.8,2.3,0,98,0
2022.01.11,00:00,23.59,Olympia,621,625,1246,-1.6,2.6,0,79,0.1
2022.01.12,00:00,23.59,Olympia,448,632,1080,-3.5,-1.1,0,94,0.1
2022.01.13,00:00,23.59,Olympia,544,687,1231,-4,1.3,0,84,6.9
2022.01.14,00:00,23.59,Olympia,637,734,1371,-4.5,8.6,0,13,8.5
2022.01.15,00:00,23.59,Olympia,335,333,668,-3.5,-0.1,0,69,0.2
2022.01.16,00:00,23.59,Olympia,544,512,1056,-1.8,5.1,0.1,69,7.1
2022.01.17,00:00,23.59,Olympia,599,614,1213,1.4,5.6,0.2,98,0.9
2022.01.18,00:00,23.59,Olympia,702,694,1396,-0.5,4.2,0,79,0.2
2022.01.19,00:00,23.59,Olympia,717,787,1504,-2.5,7.1,0.9,44,6.4
2022.01.20,00:00,23.59,Olympia,509,475,984,-1.5,3.2,3,88,0.4
2022.01.21,00:00,23.59,Olympia,275,337,612,-2.2,1.1,0.8,85,3.3
2022.01.22,00:00,23.59,Olympia,138,162,300,-0.8,1.3,2.6,98,0
2022.01.23,00:00,23.59,Olympia,355,320,675,-1.4,4,0,79,0.6
2022.01.24,00:00,23.59,Olympia,503,599,1102,-2.3,3.1,0,56,3.3
2022.01.25,00:00,23.59,Olympia,715,691,1406,-2,4.3,0,76,5.5
2022.01.26,00:00,23.59,Olympia,684,707,1391,-2.6,4.3,0,63,8.5
2022.01.27,00:00,23.59,Olympia,621,673,1294,-2.1,7.6,1.4,90,8.6
2022.01.28,00:00,23.59,Olympia,414,362,776,0.7,3.5,1.9,95,0
2022.01.29,00:00,23.59,Olympia,410,385,795,0.7,7.2,0,95,1.4
2022.01.30,00:00,23.59,Olympia,534,478,1012,1.9,7.7,0.3,73,5.5
2022.01.31,00:00,23.59,Olympia,425,421,846,1,4.2,4.1,96,0.3
2022.01.01,00:00,23.59,Hirsch,351,331,682,3.2,13.4,0,68,7.6
2022.01.02,00:00,23.59,Hirsch,383,371,754,1.9,15.8,0,80,4.7
2022.01.03,00:00,23.59,Hirsch,450,479,929,8.7,11.5,0.7,99,0
2022.01.04,00:00,23.59,Hirsch,372,382,754,3.7,16.5,10.3,98,1
2022.01.05,00:00,23.59,Hirsch,305,300,605,0.3,3.9,1.2,95,0.4
2022.01.06,00:00,23.59,Hirsch,164,162,326,-1.8,2.7,0.4,81,3.3
2022.01.07,00:00,23.59,Hirsch,310,303,613,-4,1.4,2.2,68,3.6
2022.01.08,00:00,23.59,Hirsch,106,131,237,-1.4,2.4,2.9,73,1.8
2022.01.09,00:00,23.59,Hirsch,157,162,319,0.7,4.3,0.7,94,0.8
2022.01.10,00:00,23.59,Hirsch,619,608,1227,0.8,2.3,0,98,0
2022.01.11,00:00,23.59,Hirsch,617,640,1257,-1.6,2.6,0,79,0.1
2022.01.12,00:00,23.59,Hirsch,621,615,1236,-3.5,-1.1,0,94,0.1
2022.01.13,00:00,23.59,Hirsch,674,654,1328,-4,1.3,0,84,6.9
2022.01.14,00:00,23.59,Hirsch,608,587,1195,-4.5,8.6,0,13,8.5
2022.01.15,00:00,23.59,Hirsch,217,200,417,-3.5,-0.1,0,69,0.2
2022.01.16,00:00,23.59,Hirsch,309,264,573,-1.8,5.1,0.1,69,7.1
2022.01.17,00:00,23.59,Hirsch,575,589,1164,1.4,5.6,0.2,98,0.9
2022.01.18,00:00,23.59,Hirsch,651,644,1295,-0.5,4.2,0,79,0.2
2022.01.19,00:00,23.59,Hirsch,730,737,1467,-2.5,7.1,0.9,44,6.4
2022.01.20,00:00,23.59,Hirsch,438,459,897,-1.5,3.2,3,88,0.4
2022.01.21,00:00,23.59,Hirsch,286,345,631,-2.2,1.1,0.8,85,3.3
2022.01.22,00:00,23.59,Hirsch,81,79,160,-0.8,1.3,2.6,98,0
2022.01.23,00:00,23.59,Hirsch,141,143,284,-1.4,4,0,79,0.6
2022.01.24,00:00,23.59,Hirsch,636,607,1243,-2.3,3.1,0,56,3.3
2022.01.25,00:00,23.59,Hirsch,648,641,1289,-2,4.3,0,76,5.5
2022.01.26,00:00,23.59,Hirsch,665,680,1345,-2.6,4.3,0,63,8.5
2022.01.27,00:00,23.59,Hirsch,607,672,1279,-2.1,7.6,1.4,90,8.6
2022.01.28,00:00,23.59,Hirsch,354,377,731,0.7,3.5,1.9,95,0
2022.01.29,00:00,23.59,Hirsch,229,241,470,0.7,7.2,0,95,1.4
2022.01.30,00:00,23.59,Hirsch,247,288,535,1.9,7.7,0.3,73,5.5
2022.01.31,00:00,23.59,Hirsch,391,437,828,1,4.2,4.1,96,0.3
2022.01.01,00:00,23.59,Margareten,697,659,1356,3.2,13.4,0,68,7.6
2022.01.02,00:00,23.59,Margareten,784,763,1547,1.9,15.8,0,80,4.7
2022.01.03,00:00,23.59,Margareten,1150,1158,2308,8.7,11.5,0.7,99,0
2022.01.04,00:00,23.59,Margareten,960,962,1922,3.7,16.5,10.3,98,1
2022.01.05,00:00,23.59,Margareten,855,886,1741,0.3,3.9,1.2,95,0.4
2022.01.06,00:00,23.59,Margareten,395,409,804,-1.8,2.7,0.4,81,3.3
2022.01.07,00:00,23.59,Margareten,817,794,1611,-4,1.4,2.2,68,3.6
2022.01.08,00:00,23.59,Margareten,521,526,1047,-1.4,2.4,2.9,73,1.8
2022.01.09,00:00,23.59,Margareten,420,430,850,0.7,4.3,0.7,94,0.8
2022.01.10,00:00,23.59,Margareten,1210,1197,2407,0.8,2.3,0,98,0
2022.01.11,00:00,23.59,Margareten,1324,1316,2640,-1.6,2.6,0,79,0.1
2022.01.12,00:00,23.59,Margareten,1343,1349,2692,-3.5,-1.1,0,94,0.1
2022.01.13,00:00,23.59,Margareten,1391,1383,2774,-4,1.3,0,84,6.9
2022.01.14,00:00,23.59,Margareten,1429,1455,2884,-4.5,8.6,0,13,8.5
2022.01.15,00:00,23.59,Margareten,996,964,1960,-3.5,-0.1,0,69,0.2
2022.01.16,00:00,23.59,Margareten,740,729,1469,-1.8,5.1,0.1,69,7.1
2022.01.17,00:00,23.59,Margareten,1303,1287,2590,1.4,5.6,0.2,98,0.9
2022.01.18,00:00,23.59,Margareten,1452,1438,2890,-0.5,4.2,0,79,0.2
2022.01.19,00:00,23.59,Margareten,1557,1557,3114,-2.5,7.1,0.9,44,6.4
2022.01.20,00:00,23.59,Margareten,1033,998,2031,-1.5,3.2,3,88,0.4
2022.01.21,00:00,23.59,Margareten,910,834,1744,-2.2,1.1,0.8,85,3.3
2022.01.22,00:00,23.59,Margareten,429,410,839,-0.8,1.3,2.6,98,0
2022.01.23,00:00,23.59,Margareten,439,391,830,-1.4,4,0,79,0.6
2022.01.24,00:00,23.59,Margareten,1221,1128,2349,-2.3,3.1,0,56,3.3
2022.01.25,00:00,23.59,Margareten,1375,1262,2637,-2,4.3,0,76,5.5
2022.01.26,00:00,23.59,Margareten,1401,1243,2644,-2.6,4.3,0,63,8.5
2022.01.27,00:00,23.59,Margareten,1352,1353,2705,-2.1,7.6,1.4,90,8.6
2022.01.28,00:00,23.59,Margareten,973,937,1910,0.7,3.5,1.9,95,0
2022.01.29,00:00,23.59,Margareten,866,783,1649,0.7,7.2,0,95,1.4
2022.01.30,00:00,23.59,Margareten,510,515,1025,1.9,7.7,0.3,73,5.5
2022.01.31,00:00,23.59,Margareten,1009,967,1976,1,4.2,4.1,96,0.3
2022.01.01,00:00,23.59,Erhardt,1157,1029,2186,3.2,13.4,0,68,7.6
2022.01.02,00:00,23.59,Erhardt,1445,1256,2701,1.9,15.8,0,80,4.7
2022.01.03,00:00,23.59,Erhardt,1305,1242,2547,8.7,11.5,0.7,99,0
2022.01.04,00:00,23.59,Erhardt,1137,1020,2157,3.7,16.5,10.3,98,1
2022.01.05,00:00,23.59,Erhardt,1046,902,1948,0.3,3.9,1.2,95,0.4
2022.01.06,00:00,23.59,Erhardt,665,632,1297,-1.8,2.7,0.4,81,3.3
2022.01.07,00:00,23.59,Erhardt,964,886,1850,-4,1.4,2.2,68,3.6
2022.01.08,00:00,23.59,Erhardt,533,504,1037,-1.4,2.4,2.9,73,1.8
2022.01.09,00:00,23.59,Erhardt,566,546,1112,0.7,4.3,0.7,94,0.8
2022.01.10,00:00,23.59,Erhardt,1582,1453,3035,0.8,2.3,0,98,0
2022.01.11,00:00,23.59,Erhardt,1846,1718,3564,-1.6,2.6,0,79,0.1
2022.01.12,00:00,23.59,Erhardt,1789,1666,3455,-3.5,-1.1,0,94,0.1
2022.01.13,00:00,23.59,Erhardt,1871,1746,3617,-4,1.3,0,84,6.9
2022.01.14,00:00,23.59,Erhardt,1835,1685,3520,-4.5,8.6,0,13,8.5
2022.01.15,00:00,23.59,Erhardt,964,934,1898,-3.5,-0.1,0,69,0.2
2022.01.16,00:00,23.59,Erhardt,1314,1187,2501,-1.8,5.1,0.1,69,7.1
2022.01.17,00:00,23.59,Erhardt,1716,1657,3373,1.4,5.6,0.2,98,0.9
2022.01.18,00:00,23.59,Erhardt,1887,1803,3690,-0.5,4.2,0,79,0.2
2022.01.19,00:00,23.59,Erhardt,2026,1940,3966,-2.5,7.1,0.9,44,6.4
2022.01.20,00:00,23.59,Erhardt,1430,1389,2819,-1.5,3.2,3,88,0.4
2022.01.21,00:00,23.59,Erhardt,1166,1087,2253,-2.2,1.1,0.8,85,3.3
2022.01.22,00:00,23.59,Erhardt,412,401,813,-0.8,1.3,2.6,98,0
2022.01.23,00:00,23.59,Erhardt,607,554,1161,-1.4,4,0,79,0.6
2022.01.24,00:00,23.59,Erhardt,1576,1491,3067,-2.3,3.1,0,56,3.3
2022.01.25,00:00,23.59,Erhardt,1789,1740,3529,-2,4.3,0,76,5.5
2022.01.26,00:00,23.59,Erhardt,1967,1788,3755,-2.6,4.3,0,63,8.5
2022.01.27,00:00,23.59,Erhardt,1944,1883,3827,-2.1,7.6,1.4,90,8.6
2022.01.28,00:00,23.59,Erhardt,1272,1223,2495,0.7,3.5,1.9,95,0
2022.01.29,00:00,23.59,Erhardt,1017,957,1974,0.7,7.2,0,95,1.4
2022.01.30,00:00,23.59,Erhardt,1050,956,2006,1.9,7.7,0.3,73,5.5
2022.01.31,00:00,23.59,Erhardt,1323,1258,2581,1,4.2,4.1,96,0.3
