datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
01.06.2022,10:30,10:45,Arnulf,31,1,32
01.06.2022,10:45,11:00,Arnulf,22,0,22
01.06.2022,11:00,11:15,Arnulf,14,0,14
01.06.2022,11:15,11:30,Arnulf,14,0,14
01.06.2022,11:30,11:45,Arnulf,26,2,28
01.06.2022,11:45,12:00,Arnulf,40,0,40
01.06.2022,12:00,12:15,Arnulf,26,1,27
01.06.2022,12:15,12:30,Arnulf,20,2,22
01.06.2022,12:30,12:45,Arnulf,25,1,26
01.06.2022,12:45,13:00,Arnulf,19,4,23
01.06.2022,13:00,13:15,Arnulf,21,2,23
01.06.2022,13:15,13:30,Arnulf,13,2,15
01.06.2022,13:30,13:45,Arnulf,20,2,22
01.06.2022,13:45,14:00,Arnulf,15,4,19
01.06.2022,14:00,14:15,Arnulf,23,1,24
01.06.2022,14:15,14:30,Arnulf,11,3,14
01.06.2022,14:30,14:45,Arnulf,18,2,20
01.06.2022,14:45,15:00,Arnulf,28,2,30
01.06.2022,15:00,15:15,Arnulf,19,2,21
01.06.2022,15:15,15:30,Arnulf,18,3,21
01.06.2022,15:30,15:45,Arnulf,22,0,22
01.06.2022,15:45,16:00,Arnulf,22,2,24
01.06.2022,16:00,16:15,Arnulf,37,1,38
01.06.2022,16:15,16:30,Arnulf,36,0,36
01.06.2022,16:30,16:45,Arnulf,33,2,35
01.06.2022,16:45,17:00,Arnulf,27,0,27
01.06.2022,17:00,17:15,Arnulf,39,2,41
01.06.2022,17:15,17:30,Arnulf,44,4,48
01.06.2022,17:30,17:45,Arnulf,40,6,46
01.06.2022,17:45,18:00,Arnulf,39,2,41
01.06.2022,18:00,18:15,Arnulf,32,3,35
01.06.2022,18:15,18:30,Arnulf,35,2,37
01.06.2022,18:30,18:45,Arnulf,32,2,34
01.06.2022,18:45,19:00,Arnulf,26,1,27
01.06.2022,19:00,19:15,Arnulf,24,0,24
01.06.2022,19:15,19:30,Arnulf,28,2,30
01.06.2022,19:30,19:45,Arnulf,23,1,24
01.06.2022,19:45,20:00,Arnulf,14,0,14
01.06.2022,20:00,20:15,Arnulf,8,6,14
01.06.2022,20:15,20:30,Arnulf,10,1,11
01.06.2022,20:30,20:45,Arnulf,11,3,14
01.06.2022,20:45,21:00,Arnulf,16,1,17
01.06.2022,21:00,21:15,Arnulf,4,3,7
01.06.2022,21:15,21:30,Arnulf,12,1,13
01.06.2022,21:30,21:45,Arnulf,6,0,6
01.06.2022,21:45,22:00,Arnulf,6,1,7
01.06.2022,22:00,22:15,Arnulf,4,1,5
01.06.2022,22:15,22:30,Arnulf,9,0,9
01.06.2022,22:30,22:45,Arnulf,6,1,7
01.06.2022,22:45,23:00,Arnulf,5,2,7
01.06.2022,23:00,23:15,Arnulf,8,1,9
01.06.2022,23:15,23:30,Arnulf,2,0,2
01.06.2022,23:30,23:45,Arnulf,3,1,4
01.06.2022,23:45,00:00,Arnulf,0,1,1
02.06.2022,00:00,00:15,Arnulf,1,0,1
02.06.2022,00:15,00:30,Arnulf,3,0,3
02.06.2022,00:30,00:45,Arnulf,2,0,2
02.06.2022,00:45,01:00,Arnulf,3,1,4
02.06.2022,01:00,01:15,Arnulf,0,1,1
02.06.2022,01:15,01:30,Arnulf,1,0,1
02.06.2022,01:30,01:45,Arnulf,1,0,1
02.06.2022,01:45,02:00,Arnulf,0,0,0
02.06.2022,02:00,02:15,Arnulf,1,0,1
02.06.2022,02:15,02:30,Arnulf,0,0,0
02.06.2022,02:30,02:45,Arnulf,2,0,2
02.06.2022,02:45,03:00,Arnulf,0,0,0
02.06.2022,03:00,03:15,Arnulf,1,0,1
02.06.2022,03:15,03:30,Arnulf,0,0,0
02.06.2022,03:30,03:45,Arnulf,1,0,1
02.06.2022,03:45,04:00,Arnulf,1,0,1
02.06.2022,04:00,04:15,Arnulf,0,0,0
02.06.2022,04:15,04:30,Arnulf,0,2,2
02.06.2022,04:30,04:45,Arnulf,1,0,1
02.06.2022,04:45,05:00,Arnulf,3,0,3
02.06.2022,05:00,05:15,Arnulf,3,0,3
02.06.2022,05:15,05:30,Arnulf,6,0,6
02.06.2022,05:30,05:45,Arnulf,5,0,5
02.06.2022,05:45,06:00,Arnulf,5,0,5
02.06.2022,06:00,06:15,Arnulf,9,0,9
02.06.2022,06:15,06:30,Arnulf,9,0,9
02.06.2022,06:30,06:45,Arnulf,16,1,17
02.06.2022,06:45,07:00,Arnulf,16,0,16
02.06.2022,07:00,07:15,Arnulf,16,1,17
02.06.2022,07:15,07:30,Arnulf,40,0,40
02.06.2022,07:30,07:45,Arnulf,41,0,41
02.06.2022,07:45,08:00,Arnulf,46,2,48
02.06.2022,08:00,08:15,Arnulf,55,0,55
02.06.2022,08:15,08:30,Arnulf,64,2,66
02.06.2022,08:30,08:45,Arnulf,59,1,60
02.06.2022,08:45,09:00,Arnulf,50,3,53
02.06.2022,09:00,09:15,Arnulf,41,2,43
02.06.2022,09:15,09:30,Arnulf,29,2,31
02.06.2022,09:30,09:45,Arnulf,24,0,24
02.06.2022,09:45,10:00,Arnulf,30,0,30
02.06.2022,10:00,10:15,Arnulf,20,2,22
02.06.2022,10:15,10:30,Arnulf,29,1,30
02.06.2022,10:30,10:45,Arnulf,19,0,19
02.06.2022,10:45,11:00,Arnulf,23,2,25
02.06.2022,11:00,11:15,Arnulf,24,0,24
02.06.2022,11:15,11:30,Arnulf,24,1,25
02.06.2022,11:30,11:45,Arnulf,12,0,12
02.06.2022,11:45,12:00,Arnulf,28,5,33
02.06.2022,12:00,12:15,Arnulf,22,2,24
02.06.2022,12:15,12:30,Arnulf,23,0,23
02.06.2022,12:30,12:45,Arnulf,18,2,20
02.06.2022,12:45,13:00,Arnulf,24,1,25
02.06.2022,13:00,13:15,Arnulf,23,0,23
02.06.2022,13:15,13:30,Arnulf,12,2,14
02.06.2022,13:30,13:45,Arnulf,12,2,14
02.06.2022,13:45,14:00,Arnulf,21,0,21
02.06.2022,14:00,14:15,Arnulf,30,1,31
02.06.2022,14:15,14:30,Arnulf,19,2,21
02.06.2022,14:30,14:45,Arnulf,20,3,23
02.06.2022,14:45,15:00,Arnulf,21,0,21
02.06.2022,15:00,15:15,Arnulf,23,1,24
02.06.2022,15:15,15:30,Arnulf,28,2,30
02.06.2022,15:30,15:45,Arnulf,25,1,26
02.06.2022,15:45,16:00,Arnulf,16,1,17
02.06.2022,16:00,16:15,Arnulf,28,0,28
02.06.2022,16:15,16:30,Arnulf,32,0,32
02.06.2022,16:30,16:45,Arnulf,25,2,27
02.06.2022,16:45,17:00,Arnulf,18,2,20
02.06.2022,17:00,17:15,Arnulf,38,2,40
02.06.2022,17:15,17:30,Arnulf,40,2,42
02.06.2022,17:30,17:45,Arnulf,53,2,55
02.06.2022,17:45,18:00,Arnulf,45,0,45
02.06.2022,18:00,18:15,Arnulf,46,2,48
02.06.2022,18:15,18:30,Arnulf,61,2,63
02.06.2022,18:30,18:45,Arnulf,53,0,53
02.06.2022,18:45,19:00,Arnulf,49,3,52
02.06.2022,19:00,19:15,Arnulf,26,1,27
02.06.2022,19:15,19:30,Arnulf,27,1,28
02.06.2022,19:30,19:45,Arnulf,22,1,23
02.06.2022,19:45,20:00,Arnulf,22,1,23
02.06.2022,20:00,20:15,Arnulf,27,0,27
02.06.2022,20:15,20:30,Arnulf,32,3,35
02.06.2022,20:30,20:45,Arnulf,7,0,7
02.06.2022,20:45,21:00,Arnulf,19,1,20
02.06.2022,21:00,21:15,Arnulf,20,2,22
02.06.2022,21:15,21:30,Arnulf,11,2,13
02.06.2022,21:30,21:45,Arnulf,11,0,11
02.06.2022,21:45,22:00,Arnulf,9,1,10
02.06.2022,22:00,22:15,Arnulf,14,1,15
02.06.2022,22:15,22:30,Arnulf,12,0,12
02.06.2022,22:30,22:45,Arnulf,18,0,18
02.06.2022,22:45,23:00,Arnulf,13,4,17
02.06.2022,23:00,23:15,Arnulf,17,1,18
02.06.2022,23:15,23:30,Arnulf,7,0,7
02.06.2022,23:30,23:45,Arnulf,8,1,9
02.06.2022,23:45,00:00,Arnulf,6,1,7
03.06.2022,00:00,00:15,Arnulf,6,1,7
03.06.2022,00:15,00:30,Arnulf,2,0,2
03.06.2022,00:30,00:45,Arnulf,6,0,6
03.06.2022,00:45,01:00,Arnulf,3,0,3
03.06.2022,01:00,01:15,Arnulf,1,1,2
03.06.2022,01:15,01:30,Arnulf,1,0,1
03.06.2022,01:30,01:45,Arnulf,0,0,0
03.06.2022,01:45,02:00,Arnulf,1,0,1
03.06.2022,02:00,02:15,Arnulf,0,0,0
03.06.2022,02:15,02:30,Arnulf,0,0,0
03.06.2022,02:30,02:45,Arnulf,1,1,2
03.06.2022,02:45,03:00,Arnulf,0,0,0
03.06.2022,03:00,03:15,Arnulf,0,0,0
03.06.2022,03:15,03:30,Arnulf,2,0,2
03.06.2022,03:30,03:45,Arnulf,1,0,1
03.06.2022,03:45,04:00,Arnulf,1,0,1
03.06.2022,04:00,04:15,Arnulf,0,1,1
03.06.2022,04:15,04:30,Arnulf,0,2,2
03.06.2022,04:30,04:45,Arnulf,0,0,0
03.06.2022,04:45,05:00,Arnulf,2,0,2
03.06.2022,05:00,05:15,Arnulf,1,1,2
03.06.2022,05:15,05:30,Arnulf,4,0,4
03.06.2022,05:30,05:45,Arnulf,4,0,4
03.06.2022,05:45,06:00,Arnulf,8,0,8
03.06.2022,06:00,06:15,Arnulf,3,2,5
03.06.2022,06:15,06:30,Arnulf,5,1,6
03.06.2022,06:30,06:45,Arnulf,12,0,12
03.06.2022,06:45,07:00,Arnulf,15,0,15
03.06.2022,07:00,07:15,Arnulf,17,0,17
03.06.2022,07:15,07:30,Arnulf,24,0,24
03.06.2022,07:30,07:45,Arnulf,34,1,35
03.06.2022,07:45,08:00,Arnulf,41,4,45
03.06.2022,08:00,08:15,Arnulf,41,0,41
03.06.2022,08:15,08:30,Arnulf,52,2,54
03.06.2022,08:30,08:45,Arnulf,37,0,37
03.06.2022,08:45,09:00,Arnulf,39,0,39
03.06.2022,09:00,09:15,Arnulf,35,1,36
03.06.2022,09:15,09:30,Arnulf,21,1,22
03.06.2022,09:30,09:45,Arnulf,29,0,29
03.06.2022,09:45,10:00,Arnulf,27,1,28
03.06.2022,10:00,10:15,Arnulf,20,0,20
03.06.2022,10:15,10:30,Arnulf,19,2,21
03.06.2022,10:30,10:45,Arnulf,19,1,20
03.06.2022,10:45,11:00,Arnulf,20,1,21
03.06.2022,11:00,11:15,Arnulf,19,0,19
03.06.2022,11:15,11:30,Arnulf,22,1,23
03.06.2022,11:30,11:45,Arnulf,25,2,27
03.06.2022,11:45,12:00,Arnulf,31,0,31
03.06.2022,12:00,12:15,Arnulf,24,0,24
03.06.2022,12:15,12:30,Arnulf,17,2,19
03.06.2022,12:30,12:45,Arnulf,24,1,25
03.06.2022,12:45,13:00,Arnulf,21,1,22
03.06.2022,13:00,13:15,Arnulf,26,2,28
03.06.2022,13:15,13:30,Arnulf,21,4,25
03.06.2022,13:30,13:45,Arnulf,22,1,23
03.06.2022,13:45,14:00,Arnulf,18,4,22
03.06.2022,14:00,14:15,Arnulf,22,4,26
03.06.2022,14:15,14:30,Arnulf,26,2,28
03.06.2022,14:30,14:45,Arnulf,16,3,19
03.06.2022,14:45,15:00,Arnulf,30,2,32
03.06.2022,15:00,15:15,Arnulf,13,3,16
03.06.2022,15:15,15:30,Arnulf,22,3,25
03.06.2022,15:30,15:45,Arnulf,26,1,27
03.06.2022,15:45,16:00,Arnulf,28,0,28
03.06.2022,16:00,16:15,Arnulf,21,2,23
03.06.2022,16:15,16:30,Arnulf,17,1,18
03.06.2022,16:30,16:45,Arnulf,31,1,32
03.06.2022,16:45,17:00,Arnulf,28,1,29
03.06.2022,17:00,17:15,Arnulf,40,1,41
03.06.2022,17:15,17:30,Arnulf,33,4,37
03.06.2022,17:30,17:45,Arnulf,40,3,43
03.06.2022,17:45,18:00,Arnulf,26,0,26
03.06.2022,18:00,18:15,Arnulf,17,1,18
03.06.2022,18:15,18:30,Arnulf,16,1,17
03.06.2022,18:30,18:45,Arnulf,6,1,7
03.06.2022,18:45,19:00,Arnulf,6,0,6
03.06.2022,19:00,19:15,Arnulf,2,0,2
03.06.2022,19:15,19:30,Arnulf,6,0,6
03.06.2022,19:30,19:45,Arnulf,4,1,5
03.06.2022,19:45,20:00,Arnulf,3,2,5
03.06.2022,20:00,20:15,Arnulf,2,0,2
03.06.2022,20:15,20:30,Arnulf,4,1,5
03.06.2022,20:30,20:45,Arnulf,3,0,3
03.06.2022,20:45,21:00,Arnulf,8,0,8
03.06.2022,21:00,21:15,Arnulf,3,1,4
03.06.2022,21:15,21:30,Arnulf,12,3,15
03.06.2022,21:30,21:45,Arnulf,2,0,2
03.06.2022,21:45,22:00,Arnulf,2,2,4
03.06.2022,22:00,22:15,Arnulf,7,1,8
03.06.2022,22:15,22:30,Arnulf,2,1,3
03.06.2022,22:30,22:45,Arnulf,2,0,2
03.06.2022,22:45,23:00,Arnulf,5,2,7
03.06.2022,23:00,23:15,Arnulf,8,0,8
03.06.2022,23:15,23:30,Arnulf,2,0,2
03.06.2022,23:30,23:45,Arnulf,4,0,4
03.06.2022,23:45,00:00,Arnulf,5,0,5
04.06.2022,00:00,00:15,Arnulf,2,0,2
04.06.2022,00:15,00:30,Arnulf,2,0,2
04.06.2022,00:30,00:45,Arnulf,6,0,6
04.06.2022,00:45,01:00,Arnulf,1,0,1
04.06.2022,01:00,01:15,Arnulf,1,0,1
04.06.2022,01:15,01:30,Arnulf,2,0,2
04.06.2022,01:30,01:45,Arnulf,1,0,1
04.06.2022,01:45,02:00,Arnulf,0,1,1
04.06.2022,02:00,02:15,Arnulf,3,1,4
04.06.2022,02:15,02:30,Arnulf,2,0,2
04.06.2022,02:30,02:45,Arnulf,2,0,2
04.06.2022,02:45,03:00,Arnulf,0,0,0
04.06.2022,03:00,03:15,Arnulf,3,0,3
04.06.2022,03:15,03:30,Arnulf,0,0,0
04.06.2022,03:30,03:45,Arnulf,2,0,2
04.06.2022,03:45,04:00,Arnulf,0,0,0
04.06.2022,04:00,04:15,Arnulf,0,0,0
04.06.2022,04:15,04:30,Arnulf,3,0,3
04.06.2022,04:30,04:45,Arnulf,1,0,1
04.06.2022,04:45,05:00,Arnulf,1,1,2
04.06.2022,05:00,05:15,Arnulf,1,0,1
04.06.2022,05:15,05:30,Arnulf,3,1,4
04.06.2022,05:30,05:45,Arnulf,0,0,0
04.06.2022,05:45,06:00,Arnulf,5,1,6
04.06.2022,06:00,06:15,Arnulf,2,0,2
04.06.2022,06:15,06:30,Arnulf,3,1,4
04.06.2022,06:30,06:45,Arnulf,12,0,12
04.06.2022,06:45,07:00,Arnulf,6,0,6
04.06.2022,07:00,07:15,Arnulf,4,0,4
04.06.2022,07:15,07:30,Arnulf,7,4,11
04.06.2022,07:30,07:45,Arnulf,6,0,6
04.06.2022,07:45,08:00,Arnulf,7,1,8
04.06.2022,08:00,08:15,Arnulf,7,1,8
04.06.2022,08:15,08:30,Arnulf,8,0,8
04.06.2022,08:30,08:45,Arnulf,11,1,12
04.06.2022,08:45,09:00,Arnulf,10,0,10
04.06.2022,09:00,09:15,Arnulf,17,0,17
04.06.2022,09:15,09:30,Arnulf,21,0,21
04.06.2022,09:30,09:45,Arnulf,18,1,19
04.06.2022,09:45,10:00,Arnulf,17,1,18
04.06.2022,10:00,10:15,Arnulf,30,2,32
04.06.2022,10:15,10:30,Arnulf,29,0,29
04.06.2022,10:30,10:45,Arnulf,22,1,23
04.06.2022,10:45,11:00,Arnulf,25,1,26
04.06.2022,11:00,11:15,Arnulf,13,0,13
04.06.2022,11:15,11:30,Arnulf,19,3,22
04.06.2022,11:30,11:45,Arnulf,21,1,22
04.06.2022,11:45,12:00,Arnulf,6,0,6
04.06.2022,12:00,12:15,Arnulf,11,2,13
04.06.2022,12:15,12:30,Arnulf,20,1,21
04.06.2022,12:30,12:45,Arnulf,28,0,28
04.06.2022,12:45,13:00,Arnulf,24,3,27
04.06.2022,13:00,13:15,Arnulf,24,0,24
04.06.2022,13:15,13:30,Arnulf,22,0,22
04.06.2022,13:30,13:45,Arnulf,42,0,42
04.06.2022,13:45,14:00,Arnulf,29,0,29
04.06.2022,14:00,14:15,Arnulf,26,0,26
04.06.2022,14:15,14:30,Arnulf,37,2,39
04.06.2022,14:30,14:45,Arnulf,20,3,23
04.06.2022,14:45,15:00,Arnulf,24,2,26
04.06.2022,15:00,15:15,Arnulf,30,0,30
04.06.2022,15:15,15:30,Arnulf,23,2,25
04.06.2022,15:30,15:45,Arnulf,25,4,29
04.06.2022,15:45,16:00,Arnulf,25,2,27
04.06.2022,16:00,16:15,Arnulf,12,0,12
04.06.2022,16:15,16:30,Arnulf,32,1,33
04.06.2022,16:30,16:45,Arnulf,25,0,25
04.06.2022,16:45,17:00,Arnulf,22,2,24
04.06.2022,17:00,17:15,Arnulf,18,1,19
04.06.2022,17:15,17:30,Arnulf,16,0,16
04.06.2022,17:30,17:45,Arnulf,21,0,21
04.06.2022,17:45,18:00,Arnulf,19,4,23
04.06.2022,18:00,18:15,Arnulf,34,1,35
04.06.2022,18:15,18:30,Arnulf,31,0,31
04.06.2022,18:30,18:45,Arnulf,24,2,26
04.06.2022,18:45,19:00,Arnulf,30,0,30
04.06.2022,19:00,19:15,Arnulf,13,0,13
04.06.2022,19:15,19:30,Arnulf,21,2,23
04.06.2022,19:30,19:45,Arnulf,13,1,14
04.06.2022,19:45,20:00,Arnulf,28,0,28
04.06.2022,20:00,20:15,Arnulf,13,1,14
04.06.2022,20:15,20:30,Arnulf,15,1,16
04.06.2022,20:30,20:45,Arnulf,14,1,15
04.06.2022,20:45,21:00,Arnulf,18,1,19
04.06.2022,21:00,21:15,Arnulf,20,2,22
04.06.2022,21:15,21:30,Arnulf,17,1,18
04.06.2022,21:30,21:45,Arnulf,14,1,15
04.06.2022,21:45,22:00,Arnulf,8,0,8
04.06.2022,22:00,22:15,Arnulf,16,1,17
04.06.2022,22:15,22:30,Arnulf,8,0,8
04.06.2022,22:30,22:45,Arnulf,9,0,9
04.06.2022,22:45,23:00,Arnulf,7,2,9
04.06.2022,23:00,23:15,Arnulf,11,1,12
04.06.2022,23:15,23:30,Arnulf,5,4,9
04.06.2022,23:30,23:45,Arnulf,10,2,12
04.06.2022,23:45,00:00,Arnulf,8,1,9
05.06.2022,00:00,00:15,Arnulf,6,2,8
05.06.2022,00:15,00:30,Arnulf,6,1,7
05.06.2022,00:30,00:45,Arnulf,4,0,4
05.06.2022,00:45,01:00,Arnulf,6,0,6
05.06.2022,01:00,01:15,Arnulf,2,0,2
05.06.2022,01:15,01:30,Arnulf,1,0,1
05.06.2022,01:30,01:45,Arnulf,5,3,8
05.06.2022,01:45,02:00,Arnulf,4,0,4
05.06.2022,02:00,02:15,Arnulf,2,0,2
05.06.2022,02:15,02:30,Arnulf,1,1,2
05.06.2022,02:30,02:45,Arnulf,1,0,1
05.06.2022,02:45,03:00,Arnulf,6,0,6
05.06.2022,03:00,03:15,Arnulf,2,1,3
05.06.2022,03:15,03:30,Arnulf,1,0,1
05.06.2022,03:30,03:45,Arnulf,5,1,6
05.06.2022,03:45,04:00,Arnulf,3,0,3
05.06.2022,04:00,04:15,Arnulf,2,0,2
05.06.2022,04:15,04:30,Arnulf,3,1,4
05.06.2022,04:30,04:45,Arnulf,5,0,5
05.06.2022,04:45,05:00,Arnulf,1,0,1
05.06.2022,05:00,05:15,Arnulf,3,1,4
05.06.2022,05:15,05:30,Arnulf,0,0,0
05.06.2022,05:30,05:45,Arnulf,6,1,7
05.06.2022,05:45,06:00,Arnulf,0,0,0
05.06.2022,06:00,06:15,Arnulf,5,0,5
05.06.2022,06:15,06:30,Arnulf,10,0,10
05.06.2022,06:30,06:45,Arnulf,3,0,3
05.06.2022,06:45,07:00,Arnulf,5,1,6
05.06.2022,07:00,07:15,Arnulf,4,0,4
05.06.2022,07:15,07:30,Arnulf,7,0,7
05.06.2022,07:30,07:45,Arnulf,6,0,6
05.06.2022,07:45,08:00,Arnulf,6,0,6
05.06.2022,08:00,08:15,Arnulf,1,2,3
05.06.2022,08:15,08:30,Arnulf,7,0,7
05.06.2022,08:30,08:45,Arnulf,3,0,3
05.06.2022,08:45,09:00,Arnulf,3,0,3
05.06.2022,09:00,09:15,Arnulf,10,0,10
05.06.2022,09:15,09:30,Arnulf,5,0,5
05.06.2022,09:30,09:45,Arnulf,7,0,7
05.06.2022,09:45,10:00,Arnulf,16,3,19
05.06.2022,10:00,10:15,Arnulf,11,1,12
05.06.2022,10:15,10:30,Arnulf,18,1,19
05.06.2022,10:30,10:45,Arnulf,14,0,14
05.06.2022,10:45,11:00,Arnulf,7,0,7
05.06.2022,11:00,11:15,Arnulf,16,0,16
05.06.2022,11:15,11:30,Arnulf,15,0,15
05.06.2022,11:30,11:45,Arnulf,22,5,27
05.06.2022,11:45,12:00,Arnulf,21,0,21
05.06.2022,12:00,12:15,Arnulf,13,0,13
05.06.2022,12:15,12:30,Arnulf,13,0,13
05.06.2022,12:30,12:45,Arnulf,10,1,11
05.06.2022,12:45,13:00,Arnulf,9,0,9
05.06.2022,13:00,13:15,Arnulf,16,2,18
05.06.2022,13:15,13:30,Arnulf,9,0,9
05.06.2022,13:30,13:45,Arnulf,10,1,11
05.06.2022,13:45,14:00,Arnulf,22,1,23
05.06.2022,14:00,14:15,Arnulf,14,0,14
05.06.2022,14:15,14:30,Arnulf,12,0,12
05.06.2022,14:30,14:45,Arnulf,29,4,33
05.06.2022,14:45,15:00,Arnulf,8,1,9
05.06.2022,15:00,15:15,Arnulf,18,1,19
05.06.2022,15:15,15:30,Arnulf,18,0,18
05.06.2022,15:30,15:45,Arnulf,22,2,24
05.06.2022,15:45,16:00,Arnulf,20,0,20
05.06.2022,16:00,16:15,Arnulf,11,1,12
05.06.2022,16:15,16:30,Arnulf,13,1,14
05.06.2022,16:30,16:45,Arnulf,13,2,15
05.06.2022,16:45,17:00,Arnulf,1,0,1
05.06.2022,17:00,17:15,Arnulf,2,0,2
05.06.2022,17:15,17:30,Arnulf,3,0,3
05.06.2022,17:30,17:45,Arnulf,0,0,0
05.06.2022,17:45,18:00,Arnulf,1,2,3
05.06.2022,18:00,18:15,Arnulf,3,0,3
05.06.2022,18:15,18:30,Arnulf,2,1,3
05.06.2022,18:30,18:45,Arnulf,2,0,2
05.06.2022,18:45,19:00,Arnulf,4,0,4
05.06.2022,19:00,19:15,Arnulf,2,0,2
05.06.2022,19:15,19:30,Arnulf,3,1,4
05.06.2022,19:30,19:45,Arnulf,9,1,10
05.06.2022,19:45,20:00,Arnulf,6,0,6
05.06.2022,20:00,20:15,Arnulf,5,1,6
05.06.2022,20:15,20:30,Arnulf,5,0,5
05.06.2022,20:30,20:45,Arnulf,6,0,6
05.06.2022,20:45,21:00,Arnulf,0,0,0
05.06.2022,21:00,21:15,Arnulf,6,1,7
05.06.2022,21:15,21:30,Arnulf,8,0,8
05.06.2022,21:30,21:45,Arnulf,1,1,2
05.06.2022,21:45,22:00,Arnulf,4,0,4
05.06.2022,22:00,22:15,Arnulf,5,0,5
05.06.2022,22:15,22:30,Arnulf,4,2,6
05.06.2022,22:30,22:45,Arnulf,3,0,3
05.06.2022,22:45,23:00,Arnulf,1,1,2
05.06.2022,23:00,23:15,Arnulf,4,1,5
05.06.2022,23:15,23:30,Arnulf,4,0,4
05.06.2022,23:30,23:45,Arnulf,4,0,4
05.06.2022,23:45,00:00,Arnulf,2,2,4
06.06.2022,00:00,00:15,Arnulf,3,1,4
06.06.2022,00:15,00:30,Arnulf,0,0,0
06.06.2022,00:30,00:45,Arnulf,1,0,1
06.06.2022,00:45,01:00,Arnulf,2,0,2
06.06.2022,01:00,01:15,Arnulf,1,0,1
06.06.2022,01:15,01:30,Arnulf,2,0,2
06.06.2022,01:30,01:45,Arnulf,1,0,1
06.06.2022,01:45,02:00,Arnulf,0,0,0
06.06.2022,02:00,02:15,Arnulf,1,0,1
06.06.2022,02:15,02:30,Arnulf,0,0,0
06.06.2022,02:30,02:45,Arnulf,1,1,2
06.06.2022,02:45,03:00,Arnulf,0,0,0
06.06.2022,03:00,03:15,Arnulf,3,0,3
06.06.2022,03:15,03:30,Arnulf,2,0,2
06.06.2022,03:30,03:45,Arnulf,1,0,1
06.06.2022,03:45,04:00,Arnulf,0,0,0
06.06.2022,04:00,04:15,Arnulf,1,0,1
06.06.2022,04:15,04:30,Arnulf,1,0,1
06.06.2022,04:30,04:45,Arnulf,0,0,0
06.06.2022,04:45,05:00,Arnulf,1,0,1
06.06.2022,05:00,05:15,Arnulf,3,0,3
06.06.2022,05:15,05:30,Arnulf,1,0,1
06.06.2022,05:30,05:45,Arnulf,2,1,3
06.06.2022,05:45,06:00,Arnulf,0,0,0
06.06.2022,06:00,06:15,Arnulf,2,0,2
06.06.2022,06:15,06:30,Arnulf,3,0,3
06.06.2022,06:30,06:45,Arnulf,4,1,5
06.06.2022,06:45,07:00,Arnulf,2,0,2
06.06.2022,07:00,07:15,Arnulf,4,0,4
06.06.2022,07:15,07:30,Arnulf,4,0,4
06.06.2022,07:30,07:45,Arnulf,5,0,5
06.06.2022,07:45,08:00,Arnulf,3,1,4
06.06.2022,08:00,08:15,Arnulf,2,0,2
06.06.2022,08:15,08:30,Arnulf,11,0,11
06.06.2022,08:30,08:45,Arnulf,6,0,6
