datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2022.08.01,18:00:00,18:15:00,Arnulf,55,5,60
2022.08.01,18:15:00,18:30:00,Arnulf,42,0,42
2022.08.01,18:30:00,18:45:00,Arnulf,24,7,31
2022.08.01,18:45:00,19:00:00,Arnulf,40,2,42
2022.08.01,19:00:00,19:15:00,Arnulf,27,0,27
2022.08.01,19:15:00,19:30:00,Arnulf,22,3,25
2022.08.01,19:30:00,19:45:00,Arnulf,10,0,10
2022.08.01,19:45:00,20:00:00,Arnulf,20,1,21
2022.08.01,20:00:00,20:15:00,Arnulf,19,2,21
2022.08.01,20:15:00,20:30:00,Arnulf,15,1,16
2022.08.01,20:30:00,20:45:00,Arnulf,11,2,13
2022.08.01,20:45:00,21:00:00,Arnulf,13,2,15
2022.08.01,21:00:00,21:15:00,Arnulf,10,1,11
2022.08.01,21:15:00,21:30:00,Arnulf,12,1,13
2022.08.01,21:30:00,21:45:00,Arnulf,10,2,12
2022.08.01,21:45:00,22:00:00,Arnulf,7,1,8
2022.08.01,22:00:00,22:15:00,Arnulf,9,0,9
2022.08.01,22:15:00,22:30:00,Arnulf,10,0,10
2022.08.01,22:30:00,22:45:00,Arnulf,24,0,24
2022.08.01,22:45:00,23:00:00,Arnulf,8,0,8
2022.08.01,23:00:00,23:15:00,Arnulf,8,0,8
2022.08.01,23:15:00,23:30:00,Arnulf,9,2,11
2022.08.01,23:30:00,23:45:00,Arnulf,4,0,4
2022.08.01,23:45:00,00:00:00,Arnulf,1,0,1
2022.08.02,00:00:00,00:15:00,Arnulf,2,0,2
2022.08.02,00:15:00,00:30:00,Arnulf,3,0,3
2022.08.02,00:30:00,00:45:00,Arnulf,0,0,0
2022.08.02,00:45:00,01:00:00,Arnulf,5,0,5
2022.08.02,01:00:00,01:15:00,Arnulf,0,1,1
2022.08.02,01:15:00,01:30:00,Arnulf,0,0,0
2022.08.02,01:30:00,01:45:00,Arnulf,1,0,1
2022.08.02,01:45:00,02:00:00,Arnulf,2,0,2
2022.08.02,02:00:00,02:15:00,Arnulf,1,0,1
2022.08.02,02:15:00,02:30:00,Arnulf,0,0,0
2022.08.02,02:30:00,02:45:00,Arnulf,0,0,0
2022.08.02,02:45:00,03:00:00,Arnulf,2,0,2
2022.08.02,03:00:00,03:15:00,Arnulf,0,1,1
2022.08.02,03:15:00,03:30:00,Arnulf,2,0,2
2022.08.02,03:30:00,03:45:00,Arnulf,1,0,1
2022.08.02,03:45:00,04:00:00,Arnulf,0,0,0
2022.08.02,04:00:00,04:15:00,Arnulf,0,1,1
2022.08.02,04:15:00,04:30:00,Arnulf,2,1,3
2022.08.02,04:30:00,04:45:00,Arnulf,1,0,1
2022.08.02,04:45:00,05:00:00,Arnulf,0,1,1
2022.08.02,05:00:00,05:15:00,Arnulf,4,0,4
2022.08.02,05:15:00,05:30:00,Arnulf,4,0,4
2022.08.02,05:30:00,05:45:00,Arnulf,4,0,4
2022.08.02,05:45:00,06:00:00,Arnulf,5,0,5
2022.08.02,06:00:00,06:15:00,Arnulf,4,0,4
2022.08.02,06:15:00,06:30:00,Arnulf,6,3,9
2022.08.02,06:30:00,06:45:00,Arnulf,18,2,20
2022.08.02,06:45:00,07:00:00,Arnulf,18,0,18
2022.08.02,07:00:00,07:15:00,Arnulf,30,5,35
2022.08.02,07:15:00,07:30:00,Arnulf,31,1,32
2022.08.02,07:30:00,07:45:00,Arnulf,48,1,49
2022.08.02,07:45:00,08:00:00,Arnulf,55,0,55
2022.08.02,08:00:00,08:15:00,Arnulf,50,0,50
2022.08.02,08:15:00,08:30:00,Arnulf,70,2,72
2022.08.02,08:30:00,08:45:00,Arnulf,72,3,75
2022.08.02,08:45:00,09:00:00,Arnulf,67,3,70
2022.08.02,09:00:00,09:15:00,Arnulf,46,2,48
2022.08.02,09:15:00,09:30:00,Arnulf,46,0,46
2022.08.02,09:30:00,09:45:00,Arnulf,23,1,24
2022.08.02,09:45:00,10:00:00,Arnulf,36,0,36
2022.08.02,10:00:00,10:15:00,Arnulf,23,2,25
2022.08.02,10:15:00,10:30:00,Arnulf,18,0,18
2022.08.02,10:30:00,10:45:00,Arnulf,21,1,22
2022.08.02,10:45:00,11:00:00,Arnulf,27,0,27
2022.08.02,11:00:00,11:15:00,Arnulf,18,2,20
2022.08.02,11:15:00,11:30:00,Arnulf,22,2,24
2022.08.02,11:30:00,11:45:00,Arnulf,24,1,25
2022.08.02,11:45:00,12:00:00,Arnulf,17,0,17
2022.08.02,12:00:00,12:15:00,Arnulf,39,1,40
2022.08.02,12:15:00,12:30:00,Arnulf,29,0,29
2022.08.02,12:30:00,12:45:00,Arnulf,26,2,28
2022.08.02,12:45:00,13:00:00,Arnulf,21,0,21
2022.08.02,13:00:00,13:15:00,Arnulf,29,1,30
2022.08.02,13:15:00,13:30:00,Arnulf,21,1,22
2022.08.02,13:30:00,13:45:00,Arnulf,20,2,22
2022.08.02,13:45:00,14:00:00,Arnulf,18,3,21
2022.08.02,14:00:00,14:15:00,Arnulf,11,4,15
2022.08.02,14:15:00,14:30:00,Arnulf,21,0,21
2022.08.02,14:30:00,14:45:00,Arnulf,26,1,27
2022.08.02,14:45:00,15:00:00,Arnulf,19,4,23
2022.08.02,15:00:00,15:15:00,Arnulf,33,0,33
2022.08.02,15:15:00,15:30:00,Arnulf,22,3,25
2022.08.02,15:30:00,15:45:00,Arnulf,22,0,22
2022.08.02,15:45:00,16:00:00,Arnulf,27,2,29
2022.08.02,16:00:00,16:15:00,Arnulf,33,2,35
2022.08.02,16:15:00,16:30:00,Arnulf,27,1,28
2022.08.02,16:30:00,16:45:00,Arnulf,35,3,38
2022.08.02,16:45:00,17:00:00,Arnulf,42,3,45
2022.08.02,17:00:00,17:15:00,Arnulf,46,1,47
2022.08.02,17:15:00,17:30:00,Arnulf,57,6,63
2022.08.02,17:30:00,17:45:00,Arnulf,64,2,66
2022.08.02,17:45:00,18:00:00,Arnulf,61,4,65
2022.08.02,18:00:00,18:15:00,Arnulf,85,3,88
2022.08.02,18:15:00,18:30:00,Arnulf,59,1,60
2022.08.02,18:30:00,18:45:00,Arnulf,62,0,62
2022.08.02,18:45:00,19:00:00,Arnulf,50,0,50
2022.08.02,19:00:00,19:15:00,Arnulf,43,3,46
2022.08.02,19:15:00,19:30:00,Arnulf,40,1,41
2022.08.02,19:30:00,19:45:00,Arnulf,34,1,35
2022.08.02,19:45:00,20:00:00,Arnulf,38,1,39
2022.08.02,20:00:00,20:15:00,Arnulf,24,2,26
2022.08.02,20:15:00,20:30:00,Arnulf,36,3,39
2022.08.02,20:30:00,20:45:00,Arnulf,33,3,36
2022.08.02,20:45:00,21:00:00,Arnulf,17,0,17
2022.08.02,21:00:00,21:15:00,Arnulf,27,2,29
2022.08.02,21:15:00,21:30:00,Arnulf,20,4,24
2022.08.02,21:30:00,21:45:00,Arnulf,22,2,24
2022.08.02,21:45:00,22:00:00,Arnulf,21,0,21
2022.08.02,22:00:00,22:15:00,Arnulf,22,1,23
2022.08.02,22:15:00,22:30:00,Arnulf,18,0,18
2022.08.02,22:30:00,22:45:00,Arnulf,20,0,20
2022.08.02,22:45:00,23:00:00,Arnulf,15,1,16
2022.08.02,23:00:00,23:15:00,Arnulf,18,0,18
2022.08.02,23:15:00,23:30:00,Arnulf,11,1,12
2022.08.02,23:30:00,23:45:00,Arnulf,9,0,9
2022.08.02,23:45:00,00:00:00,Arnulf,9,0,9
2022.08.03,00:00:00,00:15:00,Arnulf,7,0,7
2022.08.03,00:15:00,00:30:00,Arnulf,7,0,7
2022.08.03,00:30:00,00:45:00,Arnulf,6,0,6
2022.08.03,00:45:00,01:00:00,Arnulf,1,0,1
2022.08.03,01:00:00,01:15:00,Arnulf,1,0,1
2022.08.03,01:15:00,01:30:00,Arnulf,0,0,0
2022.08.03,01:30:00,01:45:00,Arnulf,2,1,3
2022.08.03,01:45:00,02:00:00,Arnulf,1,1,2
2022.08.03,02:00:00,02:15:00,Arnulf,0,0,0
2022.08.03,02:15:00,02:30:00,Arnulf,1,0,1
2022.08.03,02:30:00,02:45:00,Arnulf,0,1,1
2022.08.03,02:45:00,03:00:00,Arnulf,1,0,1
2022.08.03,03:00:00,03:15:00,Arnulf,4,0,4
2022.08.03,03:15:00,03:30:00,Arnulf,0,0,0
2022.08.03,03:30:00,03:45:00,Arnulf,1,0,1
2022.08.03,03:45:00,04:00:00,Arnulf,1,0,1
2022.08.03,04:00:00,04:15:00,Arnulf,1,0,1
2022.08.03,04:15:00,04:30:00,Arnulf,1,0,1
2022.08.03,04:30:00,04:45:00,Arnulf,2,0,2
2022.08.03,04:45:00,05:00:00,Arnulf,0,0,0
2022.08.03,05:00:00,05:15:00,Arnulf,2,0,2
2022.08.03,05:15:00,05:30:00,Arnulf,5,0,5
2022.08.03,05:30:00,05:45:00,Arnulf,6,0,6
2022.08.03,05:45:00,06:00:00,Arnulf,2,0,2
2022.08.03,06:00:00,06:15:00,Arnulf,7,0,7
2022.08.03,06:15:00,06:30:00,Arnulf,11,2,13
2022.08.03,06:30:00,06:45:00,Arnulf,16,1,17
2022.08.03,06:45:00,07:00:00,Arnulf,20,2,22
2022.08.03,07:00:00,07:15:00,Arnulf,27,1,28
2022.08.03,07:15:00,07:30:00,Arnulf,32,3,35
2022.08.03,07:30:00,07:45:00,Arnulf,42,0,42
2022.08.03,07:45:00,08:00:00,Arnulf,55,2,57
2022.08.03,08:00:00,08:15:00,Arnulf,55,3,58
2022.08.03,08:15:00,08:30:00,Arnulf,71,0,71
2022.08.03,08:30:00,08:45:00,Arnulf,73,2,75
2022.08.03,08:45:00,09:00:00,Arnulf,58,5,63
2022.08.03,09:00:00,09:15:00,Arnulf,49,2,51
2022.08.03,09:15:00,09:30:00,Arnulf,27,0,27
2022.08.03,09:30:00,09:45:00,Arnulf,27,0,27
2022.08.03,09:45:00,10:00:00,Arnulf,33,0,33
2022.08.03,10:00:00,10:15:00,Arnulf,27,1,28
2022.08.03,10:15:00,10:30:00,Arnulf,16,0,16
2022.08.03,10:30:00,10:45:00,Arnulf,21,1,22
2022.08.03,10:45:00,11:00:00,Arnulf,23,0,23
2022.08.03,11:00:00,11:15:00,Arnulf,29,0,29
2022.08.03,11:15:00,11:30:00,Arnulf,16,1,17
2022.08.03,11:30:00,11:45:00,Arnulf,14,1,15
2022.08.03,11:45:00,12:00:00,Arnulf,25,2,27
2022.08.03,12:00:00,12:15:00,Arnulf,24,0,24
2022.08.03,12:15:00,12:30:00,Arnulf,24,1,25
2022.08.03,12:30:00,12:45:00,Arnulf,20,4,24
2022.08.03,12:45:00,13:00:00,Arnulf,18,1,19
2022.08.03,13:00:00,13:15:00,Arnulf,27,0,27
2022.08.03,13:15:00,13:30:00,Arnulf,23,0,23
2022.08.03,13:30:00,13:45:00,Arnulf,22,0,22
2022.08.03,13:45:00,14:00:00,Arnulf,16,2,18
2022.08.03,14:00:00,14:15:00,Arnulf,22,0,22
2022.08.03,14:15:00,14:30:00,Arnulf,20,3,23
2022.08.03,14:30:00,14:45:00,Arnulf,13,2,15
2022.08.03,14:45:00,15:00:00,Arnulf,13,0,13
2022.08.03,15:00:00,15:15:00,Arnulf,21,0,21
2022.08.03,15:15:00,15:30:00,Arnulf,21,1,22
2022.08.03,15:30:00,15:45:00,Arnulf,18,3,21
2022.08.03,15:45:00,16:00:00,Arnulf,30,4,34
2022.08.03,16:00:00,16:15:00,Arnulf,29,0,29
2022.08.03,16:15:00,16:30:00,Arnulf,29,2,31
2022.08.03,16:30:00,16:45:00,Arnulf,34,6,40
2022.08.03,16:45:00,17:00:00,Arnulf,32,0,32
2022.08.03,17:00:00,17:15:00,Arnulf,47,4,51
2022.08.03,17:15:00,17:30:00,Arnulf,52,2,54
2022.08.03,17:30:00,17:45:00,Arnulf,66,1,67
2022.08.03,17:45:00,18:00:00,Arnulf,71,4,75
2022.08.03,18:00:00,18:15:00,Arnulf,61,3,64
2022.08.03,18:15:00,18:30:00,Arnulf,64,0,64
2022.08.03,18:30:00,18:45:00,Arnulf,55,3,58
2022.08.03,18:45:00,19:00:00,Arnulf,33,2,35
2022.08.03,19:00:00,19:15:00,Arnulf,48,0,48
2022.08.03,19:15:00,19:30:00,Arnulf,53,3,56
2022.08.03,19:30:00,19:45:00,Arnulf,37,1,38
2022.08.03,19:45:00,20:00:00,Arnulf,28,2,30
2022.08.03,20:00:00,20:15:00,Arnulf,34,2,36
2022.08.03,20:15:00,20:30:00,Arnulf,23,1,24
2022.08.03,20:30:00,20:45:00,Arnulf,34,1,35
2022.08.03,20:45:00,21:00:00,Arnulf,22,1,23
2022.08.03,21:00:00,21:15:00,Arnulf,24,0,24
2022.08.03,21:15:00,21:30:00,Arnulf,31,0,31
2022.08.03,21:30:00,21:45:00,Arnulf,15,1,16
2022.08.03,21:45:00,22:00:00,Arnulf,18,2,20
2022.08.03,22:00:00,22:15:00,Arnulf,27,0,27
2022.08.03,22:15:00,22:30:00,Arnulf,28,0,28
2022.08.03,22:30:00,22:45:00,Arnulf,21,2,23
2022.08.03,22:45:00,23:00:00,Arnulf,13,0,13
2022.08.03,23:00:00,23:15:00,Arnulf,23,0,23
2022.08.03,23:15:00,23:30:00,Arnulf,13,4,17
2022.08.03,23:30:00,23:45:00,Arnulf,14,0,14
2022.08.03,23:45:00,00:00:00,Arnulf,14,0,14
2022.08.04,00:00:00,00:15:00,Arnulf,16,1,17
2022.08.04,00:15:00,00:30:00,Arnulf,4,0,4
2022.08.04,00:30:00,00:45:00,Arnulf,8,0,8
2022.08.04,00:45:00,01:00:00,Arnulf,4,1,5
2022.08.04,01:00:00,01:15:00,Arnulf,1,0,1
2022.08.04,01:15:00,01:30:00,Arnulf,1,0,1
2022.08.04,01:30:00,01:45:00,Arnulf,1,0,1
2022.08.04,01:45:00,02:00:00,Arnulf,0,0,0
2022.08.04,02:00:00,02:15:00,Arnulf,0,0,0
2022.08.04,02:15:00,02:30:00,Arnulf,2,0,2
2022.08.04,02:30:00,02:45:00,Arnulf,2,0,2
2022.08.04,02:45:00,03:00:00,Arnulf,0,0,0
2022.08.04,03:00:00,03:15:00,Arnulf,0,0,0
2022.08.04,03:15:00,03:30:00,Arnulf,1,0,1
2022.08.04,03:30:00,03:45:00,Arnulf,2,0,2
2022.08.04,03:45:00,04:00:00,Arnulf,1,0,1
2022.08.04,04:00:00,04:15:00,Arnulf,4,0,4
2022.08.04,04:15:00,04:30:00,Arnulf,0,0,0
2022.08.04,04:30:00,04:45:00,Arnulf,0,0,0
2022.08.04,04:45:00,05:00:00,Arnulf,1,1,2
2022.08.04,05:00:00,05:15:00,Arnulf,1,0,1
2022.08.04,05:15:00,05:30:00,Arnulf,3,0,3
2022.08.04,05:30:00,05:45:00,Arnulf,6,0,6
2022.08.04,05:45:00,06:00:00,Arnulf,6,0,6
2022.08.04,06:00:00,06:15:00,Arnulf,4,1,5
2022.08.04,06:15:00,06:30:00,Arnulf,9,2,11
2022.08.04,06:30:00,06:45:00,Arnulf,14,0,14
2022.08.04,06:45:00,07:00:00,Arnulf,11,1,12
2022.08.04,07:00:00,07:15:00,Arnulf,11,0,11
2022.08.04,07:15:00,07:30:00,Arnulf,26,0,26
2022.08.04,07:30:00,07:45:00,Arnulf,38,4,42
2022.08.04,07:45:00,08:00:00,Arnulf,42,4,46
2022.08.04,08:00:00,08:15:00,Arnulf,36,4,40
2022.08.04,08:15:00,08:30:00,Arnulf,60,1,61
2022.08.04,08:30:00,08:45:00,Arnulf,62,0,62
2022.08.04,08:45:00,09:00:00,Arnulf,56,0,56
2022.08.04,09:00:00,09:15:00,Arnulf,53,1,54
2022.08.04,09:15:00,09:30:00,Arnulf,36,1,37
2022.08.04,09:30:00,09:45:00,Arnulf,33,1,34
2022.08.04,09:45:00,10:00:00,Arnulf,25,1,26
2022.08.04,10:00:00,10:15:00,Arnulf,20,1,21
2022.08.04,10:15:00,10:30:00,Arnulf,22,2,24
2022.08.04,10:30:00,10:45:00,Arnulf,34,0,34
2022.08.04,10:45:00,11:00:00,Arnulf,24,0,24
2022.08.04,11:00:00,11:15:00,Arnulf,16,1,17
2022.08.04,11:15:00,11:30:00,Arnulf,21,1,22
2022.08.04,11:30:00,11:45:00,Arnulf,20,0,20
2022.08.04,11:45:00,12:00:00,Arnulf,26,2,28
2022.08.04,12:00:00,12:15:00,Arnulf,16,0,16
2022.08.04,12:15:00,12:30:00,Arnulf,18,2,20
2022.08.04,12:30:00,12:45:00,Arnulf,13,2,15
2022.08.04,12:45:00,13:00:00,Arnulf,25,0,25
2022.08.04,13:00:00,13:15:00,Arnulf,20,2,22
2022.08.04,13:15:00,13:30:00,Arnulf,18,1,19
2022.08.04,13:30:00,13:45:00,Arnulf,17,2,19
2022.08.04,13:45:00,14:00:00,Arnulf,22,4,26
2022.08.04,14:00:00,14:15:00,Arnulf,14,0,14
2022.08.04,14:15:00,14:30:00,Arnulf,14,2,16
2022.08.04,14:30:00,14:45:00,Arnulf,24,1,25
2022.08.04,14:45:00,15:00:00,Arnulf,20,1,21
2022.08.04,15:00:00,15:15:00,Arnulf,25,1,26
2022.08.04,15:15:00,15:30:00,Arnulf,25,4,29
2022.08.04,15:30:00,15:45:00,Arnulf,40,3,43
2022.08.04,15:45:00,16:00:00,Arnulf,31,1,32
2022.08.04,16:00:00,16:15:00,Arnulf,26,3,29
2022.08.04,16:15:00,16:30:00,Arnulf,49,1,50
2022.08.04,16:30:00,16:45:00,Arnulf,45,1,46
2022.08.04,16:45:00,17:00:00,Arnulf,38,5,43
2022.08.04,17:00:00,17:15:00,Arnulf,43,1,44
2022.08.04,17:15:00,17:30:00,Arnulf,41,2,43
2022.08.04,17:30:00,17:45:00,Arnulf,50,0,50
2022.08.04,17:45:00,18:00:00,Arnulf,67,0,67
2022.08.04,18:00:00,18:15:00,Arnulf,51,0,51
2022.08.04,18:15:00,18:30:00,Arnulf,56,3,59
2022.08.04,18:30:00,18:45:00,Arnulf,74,1,75
2022.08.04,18:45:00,19:00:00,Arnulf,71,4,75
2022.08.04,19:00:00,19:15:00,Arnulf,40,1,41
2022.08.04,19:15:00,19:30:00,Arnulf,38,2,40
2022.08.04,19:30:00,19:45:00,Arnulf,37,1,38
2022.08.04,19:45:00,20:00:00,Arnulf,40,1,41
2022.08.04,20:00:00,20:15:00,Arnulf,20,2,22
2022.08.04,20:15:00,20:30:00,Arnulf,24,2,26
2022.08.04,20:30:00,20:45:00,Arnulf,28,1,29
2022.08.04,20:45:00,21:00:00,Arnulf,19,0,19
2022.08.04,21:00:00,21:15:00,Arnulf,29,3,32
2022.08.04,21:15:00,21:30:00,Arnulf,11,2,13
2022.08.04,21:30:00,21:45:00,Arnulf,23,2,25
2022.08.04,21:45:00,22:00:00,Arnulf,26,0,26
2022.08.04,22:00:00,22:15:00,Arnulf,20,3,23
2022.08.04,22:15:00,22:30:00,Arnulf,25,1,26
2022.08.04,22:30:00,22:45:00,Arnulf,15,3,18
2022.08.04,22:45:00,23:00:00,Arnulf,28,0,28
2022.08.04,23:00:00,23:15:00,Arnulf,19,1,20
2022.08.04,23:15:00,23:30:00,Arnulf,13,1,14
2022.08.04,23:30:00,23:45:00,Arnulf,30,0,30
2022.08.04,23:45:00,00:00:00,Arnulf,23,1,24
2022.08.05,00:00:00,00:15:00,Arnulf,18,0,18
2022.08.05,00:15:00,00:30:00,Arnulf,11,0,11
2022.08.05,00:30:00,00:45:00,Arnulf,7,1,8
2022.08.05,00:45:00,01:00:00,Arnulf,5,1,6
2022.08.05,01:00:00,01:15:00,Arnulf,5,0,5
2022.08.05,01:15:00,01:30:00,Arnulf,1,0,1
2022.08.05,01:30:00,01:45:00,Arnulf,4,0,4
2022.08.05,01:45:00,02:00:00,Arnulf,1,2,3
2022.08.05,02:00:00,02:15:00,Arnulf,1,1,2
2022.08.05,02:15:00,02:30:00,Arnulf,0,0,0
2022.08.05,02:30:00,02:45:00,Arnulf,0,0,0
2022.08.05,02:45:00,03:00:00,Arnulf,8,0,8
2022.08.05,03:00:00,03:15:00,Arnulf,2,0,2
2022.08.05,03:15:00,03:30:00,Arnulf,1,0,1
2022.08.05,03:30:00,03:45:00,Arnulf,1,0,1
2022.08.05,03:45:00,04:00:00,Arnulf,2,0,2
2022.08.05,04:00:00,04:15:00,Arnulf,1,0,1
2022.08.05,04:15:00,04:30:00,Arnulf,0,3,3
2022.08.05,04:30:00,04:45:00,Arnulf,0,0,0
2022.08.05,04:45:00,05:00:00,Arnulf,3,1,4
2022.08.05,05:00:00,05:15:00,Arnulf,1,0,1
2022.08.05,05:15:00,05:30:00,Arnulf,5,2,7
2022.08.05,05:30:00,05:45:00,Arnulf,8,1,9
2022.08.05,05:45:00,06:00:00,Arnulf,6,0,6
2022.08.05,06:00:00,06:15:00,Arnulf,3,0,3
2022.08.05,06:15:00,06:30:00,Arnulf,5,0,5
2022.08.05,06:30:00,06:45:00,Arnulf,11,0,11
2022.08.05,06:45:00,07:00:00,Arnulf,19,0,19
2022.08.05,07:00:00,07:15:00,Arnulf,17,1,18
2022.08.05,07:15:00,07:30:00,Arnulf,22,2,24
2022.08.05,07:30:00,07:45:00,Arnulf,28,0,28
2022.08.05,07:45:00,08:00:00,Arnulf,30,2,32
2022.08.05,08:00:00,08:15:00,Arnulf,26,0,26
2022.08.05,08:15:00,08:30:00,Arnulf,50,1,51
2022.08.05,08:30:00,08:45:00,Arnulf,36,0,36
2022.08.05,08:45:00,09:00:00,Arnulf,40,1,41
2022.08.05,09:00:00,09:15:00,Arnulf,41,1,42
2022.08.05,09:15:00,09:30:00,Arnulf,34,0,34
2022.08.05,09:30:00,09:45:00,Arnulf,26,0,26
2022.08.05,09:45:00,10:00:00,Arnulf,18,0,18
2022.08.05,10:00:00,10:15:00,Arnulf,13,1,14
2022.08.05,10:15:00,10:30:00,Arnulf,19,0,19
2022.08.05,10:30:00,10:45:00,Arnulf,14,1,15
2022.08.05,10:45:00,11:00:00,Arnulf,17,0,17
2022.08.05,11:00:00,11:15:00,Arnulf,22,0,22
2022.08.05,11:15:00,11:30:00,Arnulf,14,2,16
2022.08.05,11:30:00,11:45:00,Arnulf,27,0,27
2022.08.05,11:45:00,12:00:00,Arnulf,23,1,24
2022.08.05,12:00:00,12:15:00,Arnulf,16,1,17
2022.08.05,12:15:00,12:30:00,Arnulf,23,3,26
2022.08.05,12:30:00,12:45:00,Arnulf,20,3,23
2022.08.05,12:45:00,13:00:00,Arnulf,19,2,21
2022.08.05,13:00:00,13:15:00,Arnulf,18,0,18
2022.08.05,13:15:00,13:30:00,Arnulf,24,2,26
2022.08.05,13:30:00,13:45:00,Arnulf,23,3,26
2022.08.05,13:45:00,14:00:00,Arnulf,16,4,20
2022.08.05,14:00:00,14:15:00,Arnulf,24,2,26
2022.08.05,14:15:00,14:30:00,Arnulf,32,1,33
2022.08.05,14:30:00,14:45:00,Arnulf,28,4,32
2022.08.05,14:45:00,15:00:00,Arnulf,30,0,30
2022.08.05,15:00:00,15:15:00,Arnulf,18,1,19
2022.08.05,15:15:00,15:30:00,Arnulf,21,1,22
2022.08.05,15:30:00,15:45:00,Arnulf,25,3,28
2022.08.05,15:45:00,16:00:00,Arnulf,28,2,30
