datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2022.07.25,00:00,23.59,Hirsch,1253,1345,2598,17.9,35.5,22.5,24,14
2022.07.26,00:00,23.59,Hirsch,989,1021,2010,17.4,23.9,2.7,90,2.5
2022.07.27,00:00,23.59,Hirsch,1520,1573,3093,16.1,25.3,0,75,6.4
2022.07.28,00:00,23.59,Hirsch,1472,1507,2979,15,27.8,0,35,13.3
2022.07.29,00:00,23.59,Hirsch,923,950,1873,16.5,27.7,3.2,90,6.7
2022.07.30,00:00,23.59,Hirsch,616,611,1227,16.4,25.7,0.4,68,8.6
2022.07.31,00:00,23.59,Hirsch,700,708,1408,16.3,28.1,0,81,7.1
2022.07.01,00:00,23.59,Margareten,1724,1654,3378,11.5,18.9,3.1,76,1.8
2022.07.02,00:00,23.59,Margareten,2273,2293,4566,10.3,24.6,0,0,15.7
2022.07.03,00:00,23.59,Margareten,1942,1725,3667,14.4,30.8,0.4,25,15.2
2022.07.04,00:00,23.59,Margareten,2219,2112,4331,17.2,27.2,12.5,93,5.8
2022.07.05,00:00,23.59,Margareten,3084,3003,6087,16.2,26.6,0,45,11.3
2022.07.06,00:00,23.59,Margareten,3108,3102,6210,15,25.5,0,41,13.7
2022.07.07,00:00,23.59,Margareten,2108,2001,4109,14.1,19.3,4.3,99,0.3
2022.07.08,00:00,23.59,Margareten,2528,2512,5040,12.3,19.5,0,56,9.4
2022.07.09,00:00,23.59,Margareten,2018,1931,3949,12.8,24.2,0.7,93,5.1
2022.07.10,00:00,23.59,Margareten,1578,1445,3023,11.9,20.6,0,56,9
2022.07.11,00:00,23.59,Margareten,2739,2682,5421,12.4,22,0,95,4.3
2022.07.12,00:00,23.59,Margareten,3121,3093,6214,13,25.2,0,63,12.4
2022.07.13,00:00,23.59,Margareten,3113,3141,6254,14.5,30.9,0,61,11.8
2022.07.14,00:00,23.59,Margareten,2928,2883,5811,19.9,33.8,0.3,75,12.7
2022.07.15,00:00,23.59,Margareten,2799,2811,5610,16.7,26.3,0,53,12.1
2022.07.16,00:00,23.59,Margareten,2293,2341,4634,15.1,26.5,0,18,15
2022.07.17,00:00,23.59,Margareten,2001,1750,3751,12.5,28,0,11,15.1
2022.07.18,00:00,23.59,Margareten,3007,2950,5957,13.6,30.8,0,50,14.7
2022.07.19,00:00,23.59,Margareten,3126,3065,6191,15.3,33.3,0,0,15
2022.07.20,00:00,23.59,Margareten,2965,2943,5908,16.6,36.8,0.8,58,12
2022.07.21,00:00,23.59,Margareten,2654,2551,5205,19.1,24.6,0.7,69,2.8
2022.07.22,00:00,23.59,Margareten,2792,2737,5529,15.9,32,3.3,24,14.3
2022.07.23,00:00,23.59,Margareten,1944,1892,3836,17.6,26.6,0.1,94,3.6
2022.07.24,00:00,23.59,Margareten,1845,1682,3527,17.9,30.9,0,31,12.8
2022.07.25,00:00,23.59,Margareten,2801,2785,5586,17.9,35.5,22.5,24,14
2022.07.26,00:00,23.59,Margareten,2372,2305,4677,17.4,23.9,2.7,90,2.5
2022.07.27,00:00,23.59,Margareten,2978,2922,5900,16.1,25.3,0,75,6.4
2022.07.28,00:00,23.59,Margareten,3018,2961,5979,15,27.8,0,35,13.3
2022.07.29,00:00,23.59,Margareten,2575,2461,5036,16.5,27.7,3.2,90,6.7
2022.07.30,00:00,23.59,Margareten,2070,1926,3996,16.4,25.7,0.4,68,8.6
2022.07.31,00:00,23.59,Margareten,1769,1624,3393,16.3,28.1,0,81,7.1
2022.07.01,00:00,23.59,Erhardt,1995,1945,3940,11.5,18.9,3.1,76,1.8
2022.07.02,00:00,23.59,Erhardt,3794,3265,7059,10.3,24.6,0,0,15.7
2022.07.03,00:00,23.59,Erhardt,3980,3689,7669,14.4,30.8,0.4,25,15.2
2022.07.04,00:00,23.59,Erhardt,2702,2611,5313,17.2,27.2,12.5,93,5.8
2022.07.05,00:00,23.59,Erhardt,4467,4180,8647,16.2,26.6,0,45,11.3
2022.07.06,00:00,23.59,Erhardt,4761,4414,9175,15,25.5,0,41,13.7
2022.07.07,00:00,23.59,Erhardt,2594,2441,5035,14.1,19.3,4.3,99,0.3
2022.07.08,00:00,23.59,Erhardt,3450,3255,6705,12.3,19.5,0,56,9.4
2022.07.09,00:00,23.59,Erhardt,3317,3121,6438,12.8,24.2,0.7,93,5.1
2022.07.10,00:00,23.59,Erhardt,3217,2833,6050,11.9,20.6,0,56,9
2022.07.11,00:00,23.59,Erhardt,3504,3382,6886,12.4,22,0,95,4.3
2022.07.12,00:00,23.59,Erhardt,4507,4138,8645,13,25.2,0,63,12.4
2022.07.13,00:00,23.59,Erhardt,4930,4528,9458,14.5,30.9,0,61,11.8
2022.07.14,00:00,23.59,Erhardt,5035,4583,9618,19.9,33.8,0.3,75,12.7
2022.07.15,00:00,23.59,Erhardt,4356,4023,8379,16.7,26.3,0,53,12.1
2022.07.16,00:00,23.59,Erhardt,4215,3801,8016,15.1,26.5,0,18,15
2022.07.17,00:00,23.59,Erhardt,4183,3915,8098,12.5,28,0,11,15.1
2022.07.18,00:00,23.59,Erhardt,4468,4124,8592,13.6,30.8,0,50,14.7
2022.07.19,00:00,23.59,Erhardt,5265,4667,9932,15.3,33.3,0,0,15
2022.07.20,00:00,23.59,Erhardt,5219,4706,9925,16.6,36.8,0.8,58,12
2022.07.21,00:00,23.59,Erhardt,3824,3639,7463,19.1,24.6,0.7,69,2.8
2022.07.22,00:00,23.59,Erhardt,4592,4169,8761,15.9,32,3.3,24,14.3
2022.07.23,00:00,23.59,Erhardt,2900,2790,5690,17.6,26.6,0.1,94,3.6
2022.07.24,00:00,23.59,Erhardt,4211,3914,8125,17.9,30.9,0,31,12.8
2022.07.25,00:00,23.59,Erhardt,4184,4225,8409,17.9,35.5,22.5,24,14
2022.07.26,00:00,23.59,Erhardt,3005,3131,6136,17.4,23.9,2.7,90,2.5
2022.07.27,00:00,23.59,Erhardt,4243,4449,8692,16.1,25.3,0,75,6.4
2022.07.28,00:00,23.59,Erhardt,4572,4675,9247,15,27.8,0,35,13.3
2022.07.29,00:00,23.59,Erhardt,2959,3229,6188,16.5,27.7,3.2,90,6.7
2022.07.30,00:00,23.59,Erhardt,2963,3060,6023,16.4,25.7,0.4,68,8.6
2022.07.31,00:00,23.59,Erhardt,3500,3466,6966,16.3,28.1,0,81,7.1
