datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2022.08.05,00:00:00,23.59,Margareten,2390,2237,4627,17.7,31.6,25,69,9.7
2022.08.06,00:00:00,23.59,Margareten,1352,1291,2643,14.3,20.2,0.5,100,0.6
2022.08.07,00:00:00,23.59,Margareten,1499,1451,2950,15.2,23.8,0,93,8.3
2022.08.08,00:00:00,23.59,Margareten,2445,2343,4788,13.6,25.8,0,31,13.2
2022.08.09,00:00:00,23.59,Margareten,2605,2503,5108,13.1,26.4,0,0,14.2
2022.08.10,00:00:00,23.59,Margareten,2607,2474,5081,14.6,26.5,0,3,14.1
2022.08.11,00:00:00,23.59,Margareten,2461,2280,4741,14.4,27.4,0,31,13.5
2022.08.12,00:00:00,23.59,Margareten,2178,2081,4259,12.8,25.7,0,16,13.1
2022.08.13,00:00:00,23.59,Margareten,1610,1644,3254,12.1,26.1,0,74,11.4
2022.08.14,00:00:00,23.59,Margareten,1431,1335,2766,12.9,30.4,0.1,19,13.3
2022.08.15,00:00:00,23.59,Margareten,1430,1299,2729,18.7,28.1,0,88,4.9
2022.08.16,00:00:00,23.59,Margareten,2391,2284,4675,17,29.3,0,19,12.5
2022.08.17,00:00:00,23.59,Margareten,2359,2221,4580,16.1,31.9,1.9,61,11.6
2022.08.18,00:00:00,23.59,Margareten,1915,1911,3826,16.5,26.1,2.4,85,6.4
2022.08.19,00:00:00,23.59,Margareten,1184,1150,2334,16.9,22,8.1,98,1.6
2022.08.20,00:00:00,23.59,Margareten,874,822,1696,16.2,20.7,24.9,96,0.2
2022.08.21,00:00:00,23.59,Margareten,1392,1380,2772,14.3,24.7,0,19,10.7
2022.08.22,00:00:00,23.59,Margareten,2186,2077,4263,12.4,24.6,0,16,12.7
2022.08.23,00:00:00,23.59,Margareten,2375,2231,4606,11.3,25.8,0,0,13.3
2022.08.24,00:00:00,23.59,Margareten,2414,2294,4708,11.9,26.2,0,5,12.8
2022.08.25,00:00:00,23.59,Margareten,2223,2168,4391,14.8,28.4,0,53,11.6
2022.08.26,00:00:00,23.59,Margareten,1803,1842,3645,16.1,28.7,14.5,83,8.2
2022.08.27,00:00:00,23.59,Margareten,1242,1184,2426,16.4,24.6,14.6,94,3.2
2022.08.28,00:00:00,23.59,Margareten,657,619,1276,15.2,20.8,10.7,78,1.3
2022.08.29,00:00:00,23.59,Margareten,2126,2074,4200,13.6,25.2,0,28,10.8
2022.08.30,00:00:00,23.59,Margareten,2427,2306,4733,13.5,26.9,0,39,12.4
2022.08.31,00:00:00,23.59,Margareten,1356,1345,2701,14.5,19.7,3.7,99,0.1
2022.08.01,00:00:00,23.59,Erhardt,3286,3259,6545,16.7,29,3.9,81,7.9
2022.08.02,00:00:00,23.59,Erhardt,4376,4389,8765,16.2,28.7,0,78,12
2022.08.03,00:00:00,23.59,Erhardt,4507,4445,8952,15.2,32.5,0,9,14.6
2022.08.04,00:00:00,23.59,Erhardt,4380,4294,8674,17,34.6,0,0,14.5
2022.08.05,00:00:00,23.59,Erhardt,3151,3209,6360,17.7,31.6,25,69,9.7
2022.08.06,00:00:00,23.59,Erhardt,1638,1735,3373,14.3,20.2,0.5,100,0.6
2022.08.07,00:00:00,23.59,Erhardt,3323,3164,6487,15.2,23.8,0,93,8.3
2022.08.08,00:00:00,23.59,Erhardt,3333,3331,6664,13.6,25.8,0,31,13.2
2022.08.09,00:00:00,23.59,Erhardt,4232,4088,8320,13.1,26.4,0,0,14.2
2022.08.10,00:00:00,23.59,Erhardt,3799,4017,7816,14.6,26.5,0,3,14.1
2022.08.11,00:00:00,23.59,Erhardt,3651,3755,7406,14.4,27.4,0,31,13.5
2022.08.12,00:00:00,23.59,Erhardt,3013,3097,6110,12.8,25.7,0,16,13.1
2022.08.13,00:00:00,23.59,Erhardt,2585,2536,5121,12.1,26.1,0,74,11.4
2022.08.14,00:00:00,23.59,Erhardt,2642,2871,5513,12.9,30.4,0.1,19,13.3
2022.08.15,00:00:00,23.59,Erhardt,2298,2462,4760,18.7,28.1,0,88,4.9
2022.08.16,00:00:00,23.59,Erhardt,3373,3435,6808,17,29.3,0,19,12.5
2022.08.17,00:00:00,23.59,Erhardt,3550,3459,7009,16.1,31.9,1.9,61,11.6
2022.08.18,00:00:00,23.59,Erhardt,2563,2633,5196,16.5,26.1,2.4,85,6.4
2022.08.19,00:00:00,23.59,Erhardt,1109,1206,2315,16.9,22,8.1,98,1.6
2022.08.20,00:00:00,23.59,Erhardt,639,707,1346,16.2,20.7,24.9,96,0.2
2022.08.21,00:00:00,23.59,Erhardt,2609,2630,5239,14.3,24.7,0,19,10.7
2022.08.22,00:00:00,23.59,Erhardt,2862,2916,5778,12.4,24.6,0,16,12.7
2022.08.23,00:00:00,23.59,Erhardt,3428,3484,6912,11.3,25.8,0,0,13.3
2022.08.24,00:00:00,23.59,Erhardt,3536,3459,6995,11.9,26.2,0,5,12.8
2022.08.25,00:00:00,23.59,Erhardt,3323,3202,6525,14.8,28.4,0,53,11.6
2022.08.26,00:00:00,23.59,Erhardt,2488,2437,4925,16.1,28.7,14.5,83,8.2
2022.08.27,00:00:00,23.59,Erhardt,1464,1427,2891,16.4,24.6,14.6,94,3.2
2022.08.28,00:00:00,23.59,Erhardt,794,746,1540,15.2,20.8,10.7,78,1.3
2022.08.29,00:00:00,23.59,Erhardt,2805,2761,5566,13.6,25.2,0,28,10.8
2022.08.30,00:00:00,23.59,Erhardt,3520,3447,6967,13.5,26.9,0,39,12.4
2022.08.31,00:00:00,23.59,Erhardt,1501,1584,3085,14.5,19.7,3.7,99,0.1
