Date, Open, High, Low, Close
01/04/19, 10533.94, 10786.34, 10483.90, 10767.69
01/03/19, 10467.11, 10538.66, 10400.11, 10416.66
01/02/19, 10477.77, 10612.72, 10386.97, 10580.19
12/28/18, 10452.02, 10586.80, 10431.38, 10558.96
12/27/18, 10607.42, 10635.45, 10279.20, 10381.51
12/21/18, 10573.08, 10654.66, 10512.64, 10633.82
12/20/18, 10621.18, 10686.37, 10563.44, 10611.10
12/19/18, 10777.42, 10831.44, 10749.55, 10766.21
12/18/18, 10744.28, 10841.42, 10714.97, 10740.89
12/17/18, 10852.99, 10886.80, 10700.62, 10772.20
12/14/18, 10809.58, 10903.39, 10733.75, 10865.77
12/13/18, 10978.68, 10988.77, 10887.26, 10924.70
12/12/18, 10832.04, 10971.12, 10815.51, 10929.43
12/11/18, 10711.40, 10884.62, 10684.62, 10780.51
12/10/18, 10726.17, 10757.73, 10585.77, 10622.07
12/07/18, 10876.34, 10927.37, 10788.09, 10788.09
12/06/18, 11053.58, 11063.44, 10762.41, 10810.98
12/05/18, 11204.32, 11266.28, 11177.15, 11200.24
12/04/18, 11429.82, 11442.19, 11330.44, 11335.32
12/03/18, 11534.75, 11566.97, 11457.61, 11465.46
11/30/18, 11311.66, 11315.30, 11208.60, 11257.24
11/29/18, 11377.21, 11403.72, 11275.70, 11298.23
11/28/18, 11355.80, 11358.80, 11279.46, 11298.88
11/27/18, 11380.79, 11400.05, 11264.65, 11309.11
11/26/18, 11315.90, 11390.93, 11301.82, 11354.72
11/23/18, 11146.55, 11205.99, 11093.52, 11192.69
11/22/18, 11216.29, 11221.77, 11119.04, 11138.49
11/21/18, 11138.25, 11257.83, 11113.34, 11244.17
11/20/18, 11157.65, 11187.16, 11009.25, 11066.41
11/19/18, 11384.00, 11419.55, 11231.59, 11244.54
11/16/18, 11425.80, 11448.56, 11233.21, 11341.00
11/15/18, 11447.84, 11500.66, 11254.92, 11353.67
11/14/18, 11394.75, 11566.79, 11314.60, 11412.53
11/13/18, 11374.11, 11495.69, 11349.94, 11472.22
11/12/18, 11591.59, 11598.51, 11310.72, 11325.44
11/09/18, 11489.19, 11549.06, 11418.35, 11529.16
11/08/18, 11629.00, 11648.79, 11503.36, 11527.32
11/07/18, 11542.09, 11634.81, 11532.34, 11579.10
11/06/18, 11518.17, 11528.52, 11436.53, 11484.34
11/05/18, 11522.33, 11555.97, 11479.19, 11494.96
11/02/18, 11636.37, 11689.96, 11518.87, 11518.99
11/01/18, 11419.61, 11575.43, 11416.36, 11468.54
10/31/18, 11417.09, 11499.38, 11391.64, 11447.51
10/30/18, 11391.78, 11394.37, 11212.58, 11287.39
10/29/18, 11270.67, 11444.86, 11218.92, 11335.48
10/26/18, 11180.96, 11205.83, 11051.04, 11200.62
10/25/18, 11098.68, 11324.92, 11078.37, 11307.12
10/24/18, 11298.65, 11391.94, 11166.84, 11191.63
10/23/18, 11367.57, 11394.21, 11228.50, 11274.28
10/22/18, 11665.68, 11677.45, 11497.09, 11524.34
10/19/18, 11578.85, 11617.28, 11498.69, 11553.83
10/18/18, 11695.19, 11791.22, 11586.32, 11589.21
10/17/18, 11811.47, 11847.79, 11669.96, 11715.03
10/16/18, 11637.62, 11790.15, 11606.97, 11776.55
10/15/18, 11523.81, 11625.02, 11459.08, 11614.16
10/12/18, 11691.47, 11693.84, 11514.55, 11523.81
10/11/18, 11558.98, 11700.50, 11518.56, 11539.35
10/10/18, 11976.70, 11978.80, 11712.27, 11712.50
10/09/18, 11963.63, 11998.64, 11803.19, 11977.22
10/08/18, 12044.96, 12072.27, 11938.80, 11947.16
10/05/18, 12236.29, 12245.41, 12103.55, 12111.90
10/04/18, 12275.07, 12348.86, 12174.69, 12244.14
10/02/18, 12229.07, 12310.76, 12203.60, 12287.58
10/01/18, 12265.89, 12373.29, 12263.10, 12339.03
09/28/18, 12381.36, 12394.16, 12190.57, 12246.73
09/27/18, 12329.40, 12456.69, 12272.65, 12435.59
09/26/18, 12395.20, 12395.92, 12329.52, 12385.89
09/25/18, 12341.85, 12416.87, 12322.19, 12374.66
09/24/18, 12383.42, 12409.96, 12349.30, 12350.82
09/21/18, 12402.72, 12458.30, 12373.95, 12430.88
09/20/18, 12210.95, 12354.38, 12210.57, 12326.48
09/19/18, 12168.20, 12241.14, 12165.08, 12219.02
09/18/18, 12097.19, 12184.41, 12064.41, 12157.67
09/17/18, 12056.38, 12123.09, 12040.80, 12096.41
09/14/18, 12109.37, 12134.54, 12075.58, 12124.33
09/13/18, 12036.79, 12129.81, 12017.41, 12055.55
09/12/18, 11989.27, 12046.66, 11952.49, 12032.30
09/11/18, 12013.01, 12017.73, 11865.47, 11970.27
09/10/18, 11950.55, 12039.22, 11930.30, 11986.34
09/07/18, 11960.10, 11990.81, 11888.57, 11959.63
09/06/18, 11995.81, 12091.98, 11944.50, 11955.25
09/05/18, 12161.65, 12167.36, 12035.76, 12040.46
09/04/18, 12389.46, 12402.87, 12162.71, 12210.21
09/03/18, 12338.36, 12358.17, 12300.47, 12346.41
08/31/18, 12418.26, 12426.86, 12348.91, 12364.06
08/30/18, 12516.55, 12529.30, 12400.12, 12494.24
08/29/18, 12553.86, 12569.06, 12499.53, 12561.68
08/28/18, 12578.65, 12597.02, 12527.42, 12527.42
08/27/18, 12462.75, 12562.37, 12429.34, 12538.31
08/24/18, 12396.69, 12444.35, 12344.45, 12394.52
08/23/18, 12367.48, 12411.01, 12353.55, 12365.58
08/22/18, 12355.53, 12438.66, 12345.32, 12385.70
08/21/18, 12320.56, 12432.66, 12316.35, 12384.49
08/20/18, 12263.01, 12373.36, 12245.56, 12331.30
08/17/18, 12242.06, 12244.67, 12135.64, 12210.55
08/16/18, 12202.13, 12251.40, 12168.92, 12237.17
08/15/18, 12400.27, 12428.56, 12120.65, 12163.01
08/14/18, 12444.63, 12461.82, 12294.90, 12358.87
08/13/18, 12346.75, 12396.86, 12323.20, 12358.74
08/10/18, 12574.20, 12585.83, 12390.40, 12424.35
08/09/18, 12623.14, 12696.52, 12577.34, 12676.11
08/08/18, 12622.98, 12704.58, 12586.23, 12633.54
08/07/18, 12656.87, 12738.53, 12646.16, 12648.19
08/06/18, 12631.40, 12715.78, 12538.35, 12598.21
08/03/18, 12572.61, 12644.52, 12561.62, 12615.76
08/02/18, 12617.63, 12619.60, 12493.20, 12546.33
08/01/18, 12826.70, 12833.11, 12706.34, 12737.05
07/31/18, 12809.74, 12860.59, 12739.83, 12805.50
07/30/18, 12822.87, 12848.95, 12798.20, 12798.20
07/27/18, 12825.75, 12886.83, 12815.12, 12860.40
07/26/18, 12732.88, 12827.71, 12701.56, 12809.23
07/25/18, 12685.68, 12695.12, 12538.12, 12579.33
07/24/18, 12590.79, 12755.27, 12585.91, 12689.39
07/23/18, 12510.23, 12565.12, 12489.33, 12548.57
07/20/18, 12664.45, 12706.84, 12469.50, 12561.42
07/19/18, 12740.68, 12759.42, 12658.37, 12686.29
07/18/18, 12728.41, 12778.96, 12715.52, 12765.94
07/17/18, 12566.97, 12688.50, 12522.05, 12661.54
07/16/18, 12530.98, 12604.24, 12506.99, 12561.02
07/13/18, 12549.23, 12583.79, 12499.30, 12540.73
07/12/18, 12464.06, 12505.20, 12408.63, 12492.97
07/11/18, 12506.99, 12514.75, 12398.47, 12417.13
07/10/18, 12580.31, 12639.79, 12530.71, 12609.85
07/09/18, 12541.74, 12559.97, 12490.40, 12543.89
07/06/18, 12506.27, 12508.08, 12426.40, 12496.17
07/05/18, 12363.05, 12516.51, 12361.86, 12464.29
07/04/18, 12323.75, 12350.68, 12284.56, 12317.61
07/03/18, 12321.07, 12428.14, 12278.39, 12349.14
07/02/18, 12147.94, 12301.93, 12132.72, 12238.17
06/29/18, 12322.64, 12382.87, 12260.91, 12306.00
06/28/18, 12289.81, 12375.37, 12104.41, 12177.23
06/27/18, 12247.75, 12439.91, 12124.87, 12348.61
06/26/18, 12333.44, 12355.86, 12188.50, 12234.34
06/25/18, 12497.48, 12518.89, 12270.33, 12270.33
06/22/18, 12507.72, 12579.72, 12486.26, 12579.72
06/21/18, 12699.71, 12719.45, 12472.98, 12511.91
06/20/18, 12731.66, 12760.20, 12670.78, 12695.16
06/19/18, 12647.07, 12708.71, 12594.51, 12677.97
06/18/18, 12945.53, 12982.92, 12784.48, 12834.11
06/15/18, 13115.85, 13170.05, 13010.54, 13010.55
06/14/18, 12806.07, 13135.97, 12800.66, 13107.10
06/13/18, 12857.16, 12905.67, 12781.23, 12890.58
06/12/18, 12924.03, 12948.52, 12816.07, 12842.30
06/11/18, 12816.32, 12861.95, 12751.66, 12842.91
06/08/18, 12668.77, 12795.64, 12610.68, 12766.55
06/07/18, 12877.85, 12914.85, 12760.54, 12811.05
06/06/18, 12813.39, 12872.90, 12729.23, 12830.07
06/05/18, 12766.16, 12925.24, 12753.30, 12787.13
06/04/18, 12839.44, 12846.26, 12714.03, 12770.75
06/01/18, 12678.07, 12800.45, 12660.79, 12724.27
05/31/18, 12796.16, 12803.60, 12547.61, 12604.89
05/30/18, 12693.33, 12783.76, 12663.37, 12783.76
05/29/18, 12786.15, 12803.29, 12608.70, 12666.51
05/28/18, 13016.55, 13040.63, 12828.26, 12863.46
05/25/18, 12917.15, 13002.47, 12852.17, 12938.01
05/24/18, 12955.94, 13006.44, 12801.82, 12855.09
05/23/18, 13138.83, 13148.05, 12929.90, 12976.84
05/22/18, 13132.56, 13204.31, 13061.77, 13169.92
05/18/18, 13115.63, 13133.19, 13051.13, 13077.72
05/17/18, 12985.14, 13114.63, 12981.89, 13114.61
05/16/18, 12983.49, 13030.76, 12960.53, 12996.33
05/15/18, 12947.97, 13006.34, 12918.29, 12970.04
05/14/18, 13009.83, 13015.10, 12927.24, 12977.71
05/11/18, 13023.00, 13033.30, 12964.00, 13001.24
05/10/18, 12975.09, 13034.21, 12928.51, 13022.87
05/09/18, 12917.82, 12962.52, 12890.38, 12943.06
05/08/18, 12924.23, 12933.67, 12855.09, 12912.21
05/07/18, 12827.43, 12961.05, 12813.55, 12948.14
05/04/18, 12733.19, 12819.60, 12707.86, 12819.60
05/03/18, 12775.66, 12798.16, 12665.33, 12690.15
05/02/18, 12610.78, 12827.54, 12605.38, 12802.25
04/30/18, 12606.27, 12622.93, 12563.74, 12612.11
04/27/18, 12572.72, 12627.71, 12518.03, 12580.87
04/26/18, 12395.90, 12503.22, 12383.95, 12500.47
04/25/18, 12456.82, 12484.78, 12312.27, 12422.30
04/24/18, 12602.41, 12647.16, 12481.30, 12550.82
04/23/18, 12538.16, 12588.23, 12466.47, 12572.39
04/20/18, 12555.96, 12585.37, 12490.77, 12540.50
04/19/18, 12595.61, 12595.61, 12534.63, 12567.42
04/18/18, 12597.58, 12640.25, 12548.45, 12590.83
04/17/18, 12443.20, 12614.25, 12417.26, 12585.57
04/16/18, 12478.99, 12487.04, 12375.63, 12391.41
04/13/18, 12461.31, 12523.97, 12411.65, 12442.40
04/12/18, 12282.39, 12434.24, 12263.70, 12415.01
04/11/18, 12372.07, 12381.53, 12256.59, 12293.97
04/10/18, 12389.90, 12428.90, 12334.95, 12397.32
04/09/18, 12311.02, 12371.11, 12205.39, 12261.75
04/06/18, 12242.94, 12290.03, 12202.05, 12241.27
04/05/18, 12153.61, 12322.37, 12135.64, 12305.19
04/04/18, 12000.47, 12011.12, 11792.35, 11957.90
04/03/18, 11997.47, 12069.48, 11913.62, 12002.45
03/29/18, 11956.34, 12151.31, 11942.28, 12096.73
03/28/18, 11868.08, 11961.16, 11770.40, 11940.71
03/27/18, 11996.35, 12042.78, 11927.91, 11970.83
03/26/18, 11919.64, 11984.50, 11726.62, 11787.26
03/23/18, 11995.51, 12001.78, 11818.70, 11886.31
03/22/18, 12187.73, 12267.17, 12009.50, 12100.08
03/21/18, 12336.76, 12344.09, 12250.37, 12309.15
03/20/18, 12261.19, 12320.00, 12191.55, 12307.33
03/19/18, 12346.51, 12369.77, 12183.79, 12217.02
03/16/18, 12345.56, 12454.02, 12337.62, 12389.58
03/15/18, 12284.14, 12378.39, 12239.96, 12345.56
03/14/18, 12212.49, 12322.89, 12202.76, 12237.74
03/13/18, 12425.69, 12459.90, 12162.47, 12221.03
03/12/18, 12453.30, 12454.96, 12361.01, 12418.39
03/09/18, 12331.64, 12407.98, 12284.57, 12346.68
03/08/18, 12237.94, 12382.69, 12177.12, 12355.57
03/07/18, 12060.09, 12275.69, 12020.61, 12245.36
03/06/18, 12229.29, 12259.58, 12110.34, 12113.87
03/05/18, 11831.57, 12110.18, 11830.98, 12090.87
03/02/18, 12051.89, 12081.40, 11877.66, 11913.71
03/01/18, 12386.40, 12387.88, 12143.14, 12190.94
02/28/18, 12427.46, 12516.92, 12417.96, 12435.85
02/27/18, 12573.65, 12577.56, 12436.13, 12490.73
02/26/18, 12566.05, 12601.46, 12484.59, 12527.04
02/23/18, 12491.77, 12513.32, 12431.94, 12483.79
02/22/18, 12358.82, 12497.71, 12283.70, 12461.91
02/21/18, 12457.22, 12474.37, 12372.26, 12470.49
02/20/18, 12403.63, 12496.10, 12333.79, 12487.90
02/19/18, 12495.07, 12505.49, 12361.86, 12385.60
02/16/18, 12408.48, 12484.12, 12368.71, 12451.96
02/15/18, 12425.45, 12479.97, 12275.04, 12346.17
02/14/18, 12294.85, 12393.71, 12075.21, 12339.16
02/13/18, 12282.76, 12300.63, 12196.22, 12196.50
02/12/18, 12238.63, 12379.16, 12222.34, 12282.77
02/09/18, 12263.10, 12296.18, 12003.36, 12107.48
02/08/18, 12506.18, 12541.32, 12187.45, 12260.29
02/07/18, 12478.68, 12651.28, 12414.84, 12590.43
02/06/18, 12232.86, 12550.16, 12232.86, 12392.66
02/05/18, 12687.79, 12752.60, 12622.44, 12687.49
02/02/18, 12954.59, 12954.59, 12782.07, 12785.16
02/01/18, 13235.15, 13301.41, 12971.78, 13003.90
01/31/18, 13210.76, 13268.41, 13159.35, 13189.48
01/30/18, 13223.97, 13309.86, 13171.91, 13197.71
01/29/18, 13358.90, 13370.02, 13274.84, 13324.48
01/26/18, 13297.51, 13348.69, 13268.31, 13340.17
01/25/18, 13374.38, 13443.36, 13222.47, 13298.36
01/24/18, 13572.71, 13576.84, 13414.74, 13414.74
01/23/18, 13577.14, 13596.89, 13517.81, 13559.60
01/22/18, 13435.14, 13470.05, 13410.96, 13463.69
01/19/18, 13297.74, 13445.47, 13294.81, 13434.45
01/18/18, 13250.25, 13293.29, 13201.34, 13281.43
01/17/18, 13200.92, 13251.44, 13137.51, 13183.96
01/16/18, 13228.60, 13351.09, 13196.56, 13246.33
01/15/18, 13244.37, 13250.37, 13173.71, 13200.51
01/12/18, 13241.28, 13265.14, 13168.01, 13245.03
01/11/18, 13281.20, 13298.65, 13151.84, 13202.90
01/10/18, 13355.28, 13377.88, 13227.57, 13281.34
01/09/18, 13383.26, 13425.02, 13361.22, 13385.59
01/08/18, 13399.62, 13407.82, 13334.16, 13367.78
01/05/18, 13219.11, 13332.80, 13219.11, 13319.64
01/04/18, 13065.98, 13208.35, 13062.67, 13167.89
01/03/18, 12916.18, 13023.59, 12893.05, 12978.21
01/02/18, 12897.69, 12924.16, 12745.15, 12871.39
12/29/17, 12980.09, 12980.74, 12911.73, 12917.64
12/28/17, 13065.46, 13069.40, 12965.28, 12979.94
12/27/17, 13070.19, 13128.74, 13020.43, 13070.02
12/22/17, 13076.76, 13108.56, 13059.87, 13072.79
12/21/17, 13065.79, 13137.71, 13013.63, 13109.74
12/20/17, 13244.27, 13252.67, 13026.11, 13069.17
12/19/17, 13314.73, 13338.91, 13213.19, 13215.79
12/18/17, 13211.63, 13331.95, 13206.12, 13312.30
12/15/17, 13027.84, 13109.13, 13008.07, 13103.56
12/14/17, 13107.11, 13159.48, 13011.97, 13068.08
12/13/17, 13148.52, 13188.07, 13120.40, 13125.64
12/12/17, 13131.41, 13183.83, 13079.86, 13183.53
12/11/17, 13181.85, 13192.42, 13112.82, 13123.65
12/08/17, 13146.82, 13240.92, 13136.78, 13153.70
12/07/17, 13026.30, 13083.08, 12989.00, 13045.15
12/06/17, 12897.43, 13033.75, 12864.68, 12998.85
12/05/17, 13056.82, 13094.38, 12960.59, 13048.54
12/04/17, 13038.77, 13117.75, 12974.32, 13058.55
12/01/17, 13044.15, 13064.29, 12810.13, 12861.49
11/30/17, 13060.56, 13177.57, 13023.98, 13023.98
11/29/17, 13153.74, 13196.15, 13037.34, 13061.87
11/28/17, 13008.94, 13071.01, 12966.38, 13059.53
11/27/17, 13036.74, 13117.76, 12989.37, 13000.20
11/24/17, 13023.52, 13160.81, 12981.68, 13059.84
11/23/17, 12943.49, 13049.08, 12921.15, 13008.55
11/22/17, 13171.36, 13191.96, 13008.97, 13015.04
11/21/17, 13042.94, 13209.01, 13026.77, 13167.54
11/20/17, 12932.81, 13085.17, 12926.13, 13058.66
11/17/17, 13051.71, 13089.72, 12984.67, 12993.73
11/16/17, 13024.39, 13071.94, 13008.02, 13047.22
11/15/17, 12963.09, 12996.12, 12847.88, 12976.37
11/14/17, 13101.09, 13139.27, 13000.15, 13033.48
11/13/17, 13150.78, 13163.94, 12960.65, 13074.42
11/10/17, 13206.35, 13216.97, 13111.65, 13127.47
11/09/17, 13378.96, 13402.05, 13175.22, 13182.56
11/08/17, 13404.58, 13419.77, 13345.11, 13382.42
11/07/17, 13517.98, 13525.56, 13369.85, 13379.27
11/06/17, 13459.42, 13481.23, 13441.66, 13468.79
11/03/17, 13476.53, 13505.01, 13430.22, 13478.86
11/02/17, 13448.52, 13460.86, 13405.91, 13440.93
11/01/17, 13342.44, 13488.59, 13341.30, 13465.51
10/30/17, 13227.85, 13255.38, 13214.60, 13229.57
10/27/17, 13186.55, 13249.03, 13186.55, 13217.54
10/26/17, 12955.43, 13144.65, 12940.83, 13133.28
10/25/17, 12998.44, 13049.47, 12931.22, 12953.41
10/24/17, 12998.66, 13055.65, 12983.38, 13013.19
10/23/17, 13014.57, 13069.40, 12973.43, 13003.14
10/20/17, 13057.78, 13063.57, 12956.42, 12991.28
10/19/17, 13036.28, 13042.62, 12911.58, 12990.10
10/18/17, 13012.80, 13094.76, 13003.92, 13043.03
10/17/17, 12995.84, 13034.42, 12967.35, 12995.06
10/16/17, 13017.18, 13026.45, 13000.38, 13003.70
10/13/17, 12995.08, 13036.74, 12964.35, 12991.87
10/12/17, 12977.27, 13002.34, 12945.07, 12982.89
10/11/17, 12965.28, 12976.32, 12925.24, 12970.68
10/10/17, 12959.72, 12980.45, 12909.28, 12949.25
10/09/17, 12975.86, 12996.64, 12943.55, 12976.40
10/06/17, 12979.34, 12993.53, 12941.15, 12955.94
10/05/17, 12950.18, 12969.40, 12933.56, 12968.05
10/04/17, 12955.89, 12976.24, 12893.75, 12970.52
10/02/17, 12866.27, 12902.65, 12849.59, 12902.65
09/29/17, 12725.87, 12828.86, 12722.38, 12828.86
09/28/17, 12682.37, 12708.70, 12666.03, 12704.65
09/27/17, 12630.40, 12685.19, 12625.55, 12657.41
09/26/17, 12557.44, 12629.93, 12551.87, 12605.20
09/25/17, 12573.35, 12633.06, 12564.84, 12594.81
09/22/17, 12569.66, 12646.56, 12568.80, 12592.35
09/21/17, 12601.95, 12621.28, 12582.04, 12600.03
09/20/17, 12550.92, 12593.25, 12518.22, 12569.17
09/19/17, 12556.46, 12566.20, 12527.90, 12561.79
09/18/17, 12593.55, 12613.56, 12537.07, 12559.39
09/15/17, 12525.36, 12561.35, 12506.94, 12518.81
09/14/17, 12524.12, 12552.16, 12499.55, 12540.45
09/13/17, 12489.25, 12565.85, 12489.25, 12553.57
09/12/17, 12527.44, 12558.03, 12512.59, 12524.77
09/11/17, 12381.52, 12481.77, 12381.33, 12475.24
09/08/17, 12261.81, 12321.61, 12245.33, 12303.98
09/07/17, 12284.14, 12363.60, 12265.51, 12296.63
09/06/17, 12071.90, 12260.76, 12066.84, 12214.54
09/05/17, 12125.42, 12210.25, 12100.26, 12123.71
09/04/17, 12051.80, 12138.41, 12050.53, 12102.21
09/01/17, 12101.15, 12191.23, 12085.31, 12142.64
08/31/17, 12098.57, 12115.55, 12034.18, 12055.84
08/30/17, 12026.45, 12040.82, 11989.61, 12002.47
08/29/17, 12031.12, 12032.32, 11868.84, 11945.88
08/28/17, 12105.49, 12173.53, 12064.36, 12123.47
08/25/17, 12194.73, 12249.44, 12132.50, 12167.94
08/24/17, 12196.18, 12254.75, 12169.54, 12180.83
08/23/17, 12227.23, 12269.92, 12155.74, 12174.30
08/22/17, 12151.76, 12234.79, 12124.15, 12229.34
08/21/17, 12105.72, 12149.58, 12021.70, 12065.99
08/18/17, 12103.51, 12178.09, 12080.74, 12165.19
08/17/17, 12236.60, 12290.05, 12184.27, 12203.46
08/16/17, 12250.02, 12301.40, 12240.83, 12263.86
08/15/17, 12208.30, 12234.64, 12156.87, 12177.04
08/14/17, 12100.17, 12195.43, 12097.00, 12165.12
08/11/17, 11961.60, 12046.89, 11934.92, 12014.06
08/10/17, 12158.69, 12158.92, 11993.73, 12014.30
08/09/17, 12191.37, 12227.52, 12100.12, 12154.00
08/08/17, 12239.78, 12329.97, 12184.59, 12292.05
08/07/17, 12305.74, 12336.00, 12225.77, 12257.17
08/04/17, 12138.09, 12321.98, 12123.66, 12297.72
08/03/17, 12130.76, 12184.60, 12099.13, 12154.72
08/02/17, 12269.90, 12275.00, 12153.54, 12181.48
08/01/17, 12147.89, 12302.38, 12092.06, 12251.29
07/31/17, 12141.53, 12210.30, 12097.36, 12118.25
07/28/17, 12151.38, 12183.77, 12098.57, 12162.70
07/27/17, 12230.09, 12293.90, 12176.02, 12212.04
07/26/17, 12260.30, 12341.03, 12255.74, 12305.11
07/25/17, 12228.32, 12301.67, 12211.14, 12264.31
07/24/17, 12228.63, 12235.85, 12142.01, 12208.95
07/21/17, 12424.80, 12464.12, 12190.89, 12240.06
07/20/17, 12514.84, 12575.52, 12392.19, 12447.25
07/19/17, 12468.06, 12475.17, 12418.67, 12452.05
07/18/17, 12540.93, 12572.86, 12384.61, 12430.39
07/17/17, 12652.37, 12656.13, 12542.96, 12587.16
07/14/17, 12642.65, 12662.01, 12577.33, 12631.72
07/13/17, 12614.13, 12676.52, 12613.52, 12641.33
07/12/17, 12469.85, 12648.19, 12468.16, 12626.58
07/11/17, 12479.67, 12539.18, 12417.85, 12437.02
07/10/17, 12464.96, 12482.95, 12406.20, 12445.92
07/07/17, 12376.19, 12388.68, 12339.91, 12388.68
07/06/17, 12474.51, 12490.72, 12316.43, 12381.25
07/05/17, 12432.41, 12496.82, 12406.69, 12453.68
07/04/17, 12413.60, 12481.81, 12411.56, 12437.13
07/03/17, 12396.34, 12486.29, 12390.73, 12475.31
06/30/17, 12424.50, 12459.69, 12319.00, 12325.12
06/29/17, 12707.48, 12729.18, 12396.13, 12416.19
06/28/17, 12586.06, 12671.28, 12536.86, 12647.27
06/27/17, 12728.50, 12751.20, 12644.95, 12671.02
06/26/17, 12783.89, 12841.31, 12752.75, 12770.83
06/23/17, 12757.97, 12787.22, 12677.40, 12733.41
06/22/17, 12758.66, 12806.02, 12717.29, 12794.00
06/21/17, 12792.32, 12804.42, 12708.99, 12774.26
06/20/17, 12938.04, 12951.54, 12814.76, 12814.79
06/19/17, 12849.99, 12912.85, 12833.01, 12888.95
06/16/17, 12746.05, 12762.35, 12707.59, 12752.73
06/15/17, 12801.91, 12804.47, 12620.90, 12691.81
06/14/17, 12798.26, 12921.17, 12788.70, 12805.95
06/13/17, 12739.50, 12790.30, 12727.83, 12764.98
06/12/17, 12760.39, 12782.73, 12666.39, 12690.44
06/09/17, 12711.53, 12821.03, 12711.53, 12815.72
06/08/17, 12688.54, 12740.36, 12684.71, 12713.58
06/07/17, 12659.97, 12746.42, 12640.52, 12672.49
06/06/17, 12768.46, 12788.34, 12679.58, 12690.12
06/02/17, 12735.00, 12878.59, 12734.78, 12822.94
06/01/17, 12623.61, 12677.60, 12621.53, 12664.92
05/31/17, 12612.52, 12709.13, 12582.80, 12615.06
05/30/17, 12583.82, 12648.10, 12567.22, 12598.68
05/29/17, 12588.80, 12633.37, 12578.58, 12628.95
05/26/17, 12604.40, 12611.49, 12529.51, 12602.18
05/25/17, 12693.84, 12697.66, 12543.77, 12621.72
05/24/17, 12631.39, 12662.05, 12617.76, 12642.87
05/23/17, 12597.54, 12703.74, 12593.33, 12659.15
05/22/17, 12664.97, 12670.26, 12571.06, 12619.46
05/19/17, 12612.30, 12658.55, 12596.72, 12638.69
05/18/17, 12608.19, 12634.26, 12489.95, 12590.06
05/17/17, 12700.12, 12786.89, 12587.45, 12631.61
05/16/17, 12787.69, 12841.66, 12776.02, 12804.53
05/15/17, 12824.05, 12832.29, 12729.49, 12807.04
05/12/17, 12728.84, 12771.00, 12714.38, 12770.41
05/11/17, 12767.13, 12772.88, 12662.49, 12711.06
05/10/17, 12728.97, 12776.08, 12715.67, 12757.46
05/09/17, 12732.74, 12783.23, 12703.96, 12749.12
05/08/17, 12758.48, 12762.04, 12659.70, 12694.55
05/05/17, 12601.46, 12718.66, 12591.75, 12716.89
05/04/17, 12552.06, 12648.22, 12539.71, 12647.78
05/03/17, 12502.36, 12532.25, 12477.87, 12527.84
05/02/17, 12478.46, 12511.17, 12433.51, 12507.90
04/28/17, 12417.89, 12462.11, 12414.10, 12438.01
04/27/17, 12440.01, 12478.28, 12426.99, 12443.79
04/26/17, 12466.50, 12486.29, 12442.37, 12472.80
04/25/17, 12457.83, 12482.90, 12439.11, 12467.04
04/24/17, 12296.56, 12456.18, 12289.37, 12454.98
04/21/17, 12032.78, 12091.33, 12009.12, 12048.57
04/20/17, 11968.06, 12050.66, 11941.57, 12027.32
04/19/17, 12014.03, 12040.23, 12001.86, 12016.45
04/18/17, 12135.61, 12162.47, 11996.74, 12000.44
04/13/17, 12137.57, 12147.70, 12089.94, 12109.00
04/12/17, 12174.96, 12242.76, 12123.12, 12154.70
04/11/17, 12149.40, 12221.43, 12049.93, 12139.35
04/10/17, 12244.50, 12246.88, 12178.10, 12200.52
04/07/17, 12174.51, 12225.06, 12144.98, 12225.06
04/06/17, 12147.37, 12242.50, 12119.04, 12230.89
04/05/17, 12280.06, 12293.13, 12212.17, 12217.54
04/04/17, 12255.72, 12288.78, 12225.38, 12282.34
04/03/17, 12368.82, 12375.58, 12256.94, 12257.20
03/31/17, 12241.57, 12313.29, 12230.17, 12312.87
03/30/17, 12220.64, 12258.37, 12200.34, 12256.43
03/29/17, 12195.86, 12233.76, 12180.83, 12203.00
03/28/17, 12062.69, 12158.72, 12045.17, 12149.42
03/27/17, 11957.65, 11996.35, 11916.07, 11996.07
03/24/17, 12033.27, 12082.67, 12010.33, 12064.27
03/23/17, 11914.20, 12043.67, 11896.68, 12039.68
03/22/17, 11870.78, 11934.35, 11850.27, 11904.12
03/21/17, 12083.01, 12111.24, 11938.42, 11962.13
03/20/17, 12050.81, 12082.31, 12033.24, 12052.90
03/17/17, 12039.24, 12117.90, 12018.27, 12095.24
03/16/17, 12140.30, 12156.44, 12046.07, 12083.18
03/15/17, 12000.44, 12027.05, 11977.32, 12009.87
03/14/17, 11987.34, 12002.75, 11930.38, 11988.79
03/13/17, 11954.80, 12006.01, 11949.03, 11990.03
03/10/17, 12018.48, 12067.07, 11936.81, 11963.18
03/09/17, 11923.51, 12024.70, 11917.78, 11978.39
03/08/17, 11922.86, 12017.28, 11922.31, 11967.31
03/07/17, 11963.76, 11988.87, 11935.33, 11966.14
03/06/17, 11956.81, 11998.83, 11921.57, 11958.40
03/03/17, 11998.06, 12058.21, 11995.40, 12027.36
03/02/17, 12052.80, 12082.59, 12041.90, 12059.57
03/01/17, 11915.03, 12074.02, 11913.84, 12067.19
02/28/17, 11847.09, 11853.50, 11780.83, 11834.41
02/27/17, 11858.14, 11860.82, 11792.51, 11822.67
